,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h
2010-05-01,8282.845703125,8098.9775390625,7862.8623046875,7600.10986328125,7290.2578125,7003.35107421875,6784.32666015625,6610.09619140625,6533.9736328125,6540.22412109375,6568.42431640625,6684.8701171875,6813.85693359375,7022.99169921875,7242.39794921875,7614.88623046875,8008.7333984375,8440.1376953125,8650.63671875,8910.134765625,8916.275390625,8906.8642578125,8845.1865234375,8816.6650390625,8727.7607421875,8692.5263671875,8605.474609375,8530.9580078125,8483.4423828125,8480.94140625,8430.6015625,8456.1298828125,8508.5107421875,8540.0078125,8627.7138671875,8732.4130859375,8949.439453125,9100.01953125,9068.59765625,8992.828125,8862.517578125,8696.712890625,8528.0673828125,8416.001953125,8242.5048828125,8240.5341796875,8077.00341796875,7943.5654296875
2010-05-02,7865.3349609375,7672.59912109375,7471.1318359375,7250.6142578125,6990.07568359375,6723.056640625,6517.490234375,6362.22216796875,6296.66796875,6271.1220703125,6252.67724609375,6290.52685546875,6336.962890625,6499.9609375,6669.02734375,7067.41796875,7509.54296875,7973.595703125,8236.333984375,8553.6806640625,8583.474609375,8594.2021484375,8548.1875,8521.30078125,8443.4541015625,8409.2470703125,8332.1787109375,8240.9658203125,8197.78515625,8205.3681640625,8129.865234375,8172.2294921875,8230.9501953125,8297.2705078125,8411.4013671875,8578.1298828125,8862.1552734375,9083.998046875,9016.7255859375,8910.8212890625,8768.1376953125,8617.6005859375,8458.0048828125,8280.837890625,8086.859375,8093.115234375,7942.48486328125,7830.7666015625
2010-05-03,7579.88916015625,7396.421875,7228.2509765625,7030.21875,6826.7958984375,6608.09033203125,6461.74951171875,6372.4560546875,6367.93994140625,6447.3095703125,6553.74560546875,6863.8720703125,7225.77001953125,7687.60595703125,8131.84814453125,8494.837890625,8845.486328125,9117.015625,9232.8037109375,9417.283203125,9468.0146484375,9483.3076171875,9509.9580078125,9497.8671875,9470.607421875,9476.8837890625,9454.27734375,9431.8193359375,9408.1728515625,9416.8466796875,9363.8466796875,9397.5849609375,9440.603515625,9499.189453125,9585.939453125,9699.6982421875,9911.9111328125,9959.23046875,9852.197265625,9718.591796875,9561.2783203125,9370.96484375,9116.001953125,8917.2158203125,8630.1552734375,8626.349609375,8438.3525390625,8303.9677734375
2010-05-04,8066.80078125,7885.6787109375,7673.33984375,7414.01171875,7140.9013671875,6890.55810546875,6721.97705078125,6615.19970703125,6596.7607421875,6697.0,6836.4287109375,7189.30712890625,7575.04248046875,8005.79638671875,8438.724609375,8762.7578125,9062.1064453125,9343.810546875,9448.0146484375,9590.9794921875,9616.0703125,9613.1796875,9612.087890625,9587.78125,9555.447265625,9549.1123046875,9511.5517578125,9493.3740234375,9462.771484375,9454.326171875,9436.4375,9454.779296875,9483.2021484375,9486.90234375,9538.5908203125,9562.2138671875,9674.8720703125,9656.0693359375,9602.8896484375,9515.40625,9387.2626953125,9182.546875,8933.9072265625,8827.779296875,8600.28125,8593.1123046875,8409.3447265625,8253.9345703125
2010-05-05,8194.7119140625,8018.947265625,7801.4287109375,7552.14208984375,7269.7158203125,6996.6728515625,6797.009765625,6656.43115234375,6611.85205078125,6670.82470703125,6766.51513671875,7036.96484375,7335.83056640625,7731.19287109375,8119.013671875,8464.2822265625,8798.63671875,9113.9453125,9230.2705078125,9406.119140625,9412.775390625,9398.13671875,9370.0126953125,9336.99609375,9279.8359375,9260.90625,9196.958984375,9154.6826171875,9115.193359375,9111.75390625,9071.361328125,9097.5830078125,9138.7568359375,9168.341796875,9250.701171875,9347.80078125,9538.123046875,9598.908203125,9548.2939453125,9455.611328125,9321.1103515625,9132.123046875,8915.201171875,8788.8408203125,8565.5400390625,8567.0205078125,8382.9150390625,8232.29296875
2010-05-06,8313.2353515625,8156.77978515625,7944.18115234375,7728.685546875,7460.92431640625,7172.2890625,6942.96240234375,6762.0361328125,6695.60107421875,6730.75146484375,6823.05908203125,7090.7333984375,7402.81201171875,7915.74755859375,8382.3369140625,8742.15234375,9086.6650390625,9356.109375,9401.1630859375,9554.966796875,9532.9736328125,9497.7255859375,9449.78125,9405.0927734375,9321.6171875,9293.4677734375,9211.20703125,9159.2509765625,9114.826171875,9116.873046875,9050.27734375,9087.0908203125,9143.224609375,9225.203125,9362.72265625,9588.380859375,9904.8330078125,10025.6259765625,9960.873046875,9837.0302734375,9680.6376953125,9500.6611328125,9296.548828125,9111.6240234375,8840.9072265625,8853.1103515625,8640.1005859375,8497.240234375
2010-05-07,8484.587890625,8340.4755859375,8120.27197265625,7906.5986328125,7631.57666015625,7332.18017578125,7084.1357421875,6874.69091796875,6794.39990234375,6820.79345703125,6919.751953125,7195.5703125,7520.89208984375,8092.0458984375,8595.1875,8959.138671875,9301.490234375,9549.294921875,9551.5556640625,9688.9130859375,9645.5078125,9594.716796875,9530.2109375,9480.4892578125,9377.4638671875,9344.8515625,9252.1181640625,9194.8837890625,9149.5732421875,9150.994140625,9074.654296875,9116.2802734375,9179.212890625,9278.0478515625,9434.220703125,9704.177734375,10067.943359375,10209.0673828125,10146.2568359375,10017.9072265625,9855.259765625,9675.609375,9480.8662109375,9284.234375,8996.6787109375,9011.857421875,8780.978515625,8638.8623046875
2010-05-08,8405.0185546875,8238.791015625,7996.107421875,7751.248046875,7444.26953125,7144.47216796875,6901.0009765625,6682.87841796875,6579.51513671875,6562.06396484375,6581.5185546875,6668.046875,6776.890625,7031.02001953125,7271.84130859375,7653.0693359375,8058.86083984375,8478.9990234375,8654.2333984375,8908.583984375,8891.6513671875,8868.8955078125,8782.0146484375,8750.01171875,8628.1572265625,8581.8408203125,8474.626953125,8388.90625,8336.49609375,8337.1962890625,8269.6982421875,8299.3623046875,8364.4697265625,8429.328125,8556.2724609375,8749.0078125,9057.7548828125,9265.373046875,9236.9609375,9144.5087890625,8997.54296875,8843.919921875,8696.318359375,8554.4189453125,8359.8818359375,8365.1494140625,8184.28515625,8066.68798828125
2010-05-09,8046.89111328125,7862.24560546875,7653.77001953125,7436.6513671875,7171.54296875,6892.6826171875,6667.7841796875,6485.28271484375,6405.89990234375,6370.4521484375,6356.0166015625,6404.69970703125,6470.52734375,6695.869140625,6907.1416015625,7314.12841796875,7759.1572265625,8197.521484375,8417.7431640625,8716.48046875,8725.517578125,8720.77734375,8660.4306640625,8625.203125,8527.4375,8488.259765625,8400.9248046875,8305.716796875,8259.72265625,8266.1943359375,8182.48876953125,8229.109375,8295.677734375,8382.8173828125,8521.13671875,8738.603515625,9078.166015625,9319.48046875,9251.318359375,9138.0869140625,8985.7568359375,8837.736328125,8683.634765625,8489.6123046875,8276.10546875,8281.908203125,8111.60205078125,7997.8056640625
2010-05-10,7683.3369140625,7537.76416015625,7357.50537109375,7171.98779296875,6960.30419921875,6732.39208984375,6558.95361328125,6428.001953125,6406.05322265625,6471.02197265625,6576.94873046875,6870.822265625,7208.8623046875,7739.2578125,8201.6259765625,8558.9765625,8889.1484375,9136.5419921875,9183.7490234375,9364.3193359375,9373.8134765625,9363.8125,9368.4296875,9360.466796875,9296.974609375,9299.1474609375,9246.4462890625,9210.9951171875,9184.4462890625,9203.9453125,9121.3134765625,9173.18359375,9220.783203125,9301.2041015625,9400.94140625,9591.177734375,9865.470703125,9981.560546875,9875.22265625,9749.73046875,9581.2919921875,9397.1728515625,9169.876953125,8958.3544921875,8662.4443359375,8683.2119140625,8483.412109375,8359.158203125
