,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h
2010-05-11,8185.41162109375,8030.9111328125,7813.2587890625,7573.89501953125,7300.921875,7039.193359375,6843.09716796875,6695.12109375,6658.7802734375,6738.44873046875,6872.51025390625,7211.42236328125,7584.1826171875,8097.3955078125,8567.78515625,8899.17578125,9196.9794921875,9449.533203125,9489.3779296875,9624.8291015625,9614.654296875,9588.470703125,9567.244140625,9539.595703125,9475.0234375,9462.05859375,9400.576171875,9369.78125,9335.876953125,9335.0361328125,9288.9697265625,9324.6083984375,9362.158203125,9400.9384765625,9482.658203125,9602.9140625,9804.32421875,9854.716796875,9792.90625,9698.3955078125,9555.2578125,9358.3896484375,9130.6865234375,8990.9990234375,8738.9765625,8748.3671875,8544.17578125,8396.5576171875
2010-05-12,8352.267578125,8199.650390625,7985.01025390625,7768.5830078125,7500.1806640625,7209.24755859375,6976.51025390625,6792.1103515625,6722.93310546875,6760.8955078125,6860.8359375,7141.869140625,7469.88818359375,8004.9404296875,8489.0205078125,8844.412109375,9180.943359375,9437.8994140625,9467.1572265625,9610.5986328125,9582.8369140625,9544.271484375,9493.8076171875,9447.580078125,9360.7158203125,9332.5126953125,9249.01953125,9198.48828125,9153.58203125,9155.56640625,9089.96484375,9124.57421875,9181.1484375,9263.9755859375,9404.5947265625,9635.16796875,9956.58203125,10071.48828125,10009.72265625,9885.56640625,9726.8623046875,9545.7275390625,9341.3115234375,9157.927734375,8883.759765625,8896.494140625,8680.2158203125,8536.638671875
2010-05-13,8725.30859375,8591.4951171875,8372.5439453125,8185.37353515625,7921.57421875,7599.66357421875,7319.16552734375,7070.87744140625,6966.1884765625,6975.77734375,7084.234375,7391.697265625,7772.1376953125,8489.1240234375,9103.92578125,9485.095703125,9836.447265625,10021.078125,9939.095703125,10034.0244140625,9959.296875,9885.54296875,9800.2509765625,9731.59765625,9605.5380859375,9563.03515625,9458.3603515625,9395.7880859375,9344.8701171875,9347.0810546875,9254.8779296875,9298.4873046875,9378.375,9527.9970703125,9744.611328125,10134.1748046875,10621.943359375,10793.4384765625,10718.7021484375,10556.9013671875,10371.3291015625,10197.0234375,10004.2919921875,9753.525390625,9410.677734375,9426.419921875,9156.4794921875,9011.8095703125
2010-05-14,8784.5087890625,8650.6328125,8417.865234375,8207.9560546875,7921.64013671875,7597.7705078125,7314.2216796875,7057.24560546875,6946.37841796875,6946.48828125,7039.82763671875,7302.05322265625,7621.1572265625,8251.0810546875,8788.794921875,9168.8671875,9526.572265625,9759.533203125,9717.9296875,9841.6083984375,9767.41015625,9695.091796875,9598.2578125,9536.5166015625,9401.7890625,9356.01171875,9246.1796875,9173.22265625,9123.8115234375,9124.3154296875,9033.8564453125,9077.345703125,9154.490234375,9284.328125,9479.7421875,9828.1748046875,10280.845703125,10465.21875,10408.837890625,10268.6943359375,10094.74609375,9922.4609375,9747.6533203125,9528.888671875,9220.306640625,9235.421875,8979.5517578125,8839.26171875
2010-05-15,8707.1064453125,8549.908203125,8304.74609375,8071.49658203125,7762.27783203125,7435.9072265625,7158.8935546875,6896.48876953125,6765.6865234375,6726.6982421875,6752.6171875,6857.09912109375,7002.490234375,7368.8896484375,7697.13427734375,8089.95166015625,8505.587890625,8880.0185546875,8987.9814453125,9207.1015625,9156.6201171875,9112.201171875,8997.8876953125,8944.9189453125,8796.9267578125,8740.0615234375,8619.3251953125,8526.0166015625,8468.3857421875,8463.482421875,8385.732421875,8416.5693359375,8497.9599609375,8601.599609375,8783.9775390625,9073.9580078125,9489.74609375,9727.6201171875,9696.93359375,9580.1083984375,9417.1083984375,9266.658203125,9128.884765625,8949.5576171875,8712.7705078125,8717.9619140625,8503.490234375,8384.2119140625
2010-05-16,8374.5546875,8184.0234375,7973.0556640625,7770.8359375,7505.89697265625,7189.93994140625,6926.46337890625,6697.125,6579.693359375,6509.09228515625,6481.74951171875,6511.82177734375,6585.39697265625,6873.5673828125,7146.86669921875,7573.08837890625,8052.7890625,8471.654296875,8660.9140625,8934.912109375,8920.8583984375,8899.3544921875,8805.607421875,8739.0478515625,8616.72265625,8556.3701171875,8452.544921875,8344.7783203125,8287.78125,8285.4111328125,8199.3662109375,8237.826171875,8323.2314453125,8456.4462890625,8670.58984375,8998.9443359375,9468.966796875,9748.51953125,9683.6796875,9534.9716796875,9363.9091796875,9228.3037109375,9088.6123046875,8848.6083984375,8603.189453125,8599.4345703125,8400.9638671875,8289.8662109375
2010-05-17,8135.20849609375,7968.08056640625,7791.73828125,7627.876953125,7418.328125,7137.1484375,6914.0009765625,6743.396484375,6683.2138671875,6712.39990234375,6807.57568359375,7115.18310546875,7502.5830078125,8147.275390625,8730.3330078125,9114.708984375,9488.8076171875,9690.208984375,9691.9521484375,9819.666015625,9807.2470703125,9776.94140625,9747.4697265625,9687.8037109375,9614.2607421875,9589.978515625,9524.853515625,9481.8544921875,9436.94140625,9441.517578125,9363.4755859375,9402.3037109375,9473.912109375,9612.185546875,9810.8896484375,10141.3525390625,10571.2744140625,10702.5126953125,10594.322265625,10412.4140625,10226.3818359375,10051.2109375,9821.1640625,9547.607421875,9199.208984375,9205.1298828125,8962.5615234375,8822.7197265625
2010-05-18,8734.01953125,8535.44921875,8329.05078125,8116.4892578125,7851.6748046875,7526.80615234375,7277.48046875,7089.84228515625,7012.01513671875,7047.73291015625,7164.646484375,7527.1357421875,7971.689453125,8616.0615234375,9239.158203125,9618.65234375,9990.07421875,10190.4111328125,10194.3828125,10266.982421875,10242.3759765625,10197.140625,10142.49609375,10048.2275390625,9981.6923828125,9937.349609375,9871.9951171875,9833.8837890625,9780.4873046875,9757.36328125,9722.4541015625,9740.2431640625,9808.1044921875,9921.21875,10128.341796875,10409.73046875,10800.9453125,10856.73046875,10782.7744140625,10611.4248046875,10447.55859375,10260.37109375,10017.982421875,9791.580078125,9467.1181640625,9445.0107421875,9185.0224609375,9011.8974609375
2010-05-19,8961.9912109375,8762.2587890625,8546.5537109375,8340.919921875,8061.22998046875,7709.39990234375,7424.2666015625,7196.73681640625,7087.69580078125,7077.8037109375,7150.88037109375,7432.0634765625,7800.3017578125,8413.1943359375,8998.677734375,9413.1435546875,9831.7421875,10070.955078125,10083.6728515625,10186.8759765625,10144.9111328125,10087.6005859375,10000.689453125,9893.4638671875,9801.0341796875,9743.1572265625,9653.7939453125,9590.6259765625,9527.0390625,9505.95703125,9450.931640625,9471.6396484375,9558.3388671875,9703.12890625,9947.65625,10305.7333984375,10787.2763671875,10913.8603515625,10841.4404296875,10661.5107421875,10489.95703125,10317.6787109375,10104.87109375,9855.390625,9528.9609375,9506.080078125,9235.9658203125,9062.0
2010-05-20,8866.85546875,8722.3154296875,8494.208984375,8290.5087890625,8009.7373046875,7673.97412109375,7384.064453125,7126.8544921875,7010.8017578125,7008.806640625,7103.796875,7382.6962890625,7730.9404296875,8392.6435546875,8970.6796875,9356.80859375,9723.6474609375,9939.5361328125,9889.55859375,9995.416015625,9921.2998046875,9847.3251953125,9749.0,9673.599609375,9544.333984375,9494.453125,9386.427734375,9315.6396484375,9262.365234375,9258.65234375,9174.1298828125,9211.0947265625,9292.421875,9433.96875,9652.6591796875,10025.28515625,10507.0947265625,10679.0693359375,10619.4130859375,10463.23828125,10284.6025390625,10112.77734375,9929.2841796875,9694.9326171875,9371.2412109375,9379.15625,9113.9345703125,8966.5380859375
2010-05-21,8872.7001953125,8716.5302734375,8489.9248046875,8282.3115234375,7998.30908203125,7661.591796875,7374.40478515625,7124.736328125,7011.79931640625,7007.658203125,7095.51123046875,7367.51171875,7708.76416015625,8342.59375,8906.5029296875,9297.7509765625,9676.2880859375,9906.3642578125,9878.9814453125,9990.3681640625,9925.568359375,9856.5966796875,9760.6650390625,9681.025390625,9559.9580078125,9508.7001953125,9404.8310546875,9335.2451171875,9280.4111328125,9272.712890625,9194.5810546875,9229.0068359375,9310.3984375,9448.0048828125,9665.7158203125,10024.666015625,10495.27734375,10658.7001953125,10598.5078125,10441.1376953125,10267.3076171875,10094.8896484375,9907.208984375,9675.5810546875,9357.4384765625,9359.4013671875,9096.8359375,8944.640625
2010-05-22,8748.064453125,8584.166015625,8345.0810546875,8109.44091796875,7803.52392578125,7468.98681640625,7186.861328125,6932.71533203125,6800.2314453125,6762.806640625,6794.86669921875,6917.9384765625,7083.90185546875,7468.6787109375,7823.12548828125,8207.9775390625,8620.896484375,8981.4716796875,9089.7041015625,9293.408203125,9245.462890625,9200.0908203125,9083.5712890625,9020.9501953125,8881.74609375,8821.59765625,8707.3349609375,8615.306640625,8556.951171875,8548.525390625,8478.2265625,8500.1337890625,8581.203125,8684.578125,8877.732421875,9168.26171875,9587.2236328125,9802.58984375,9779.1318359375,9651.107421875,9490.802734375,9336.65625,9194.435546875,9014.5712890625,8773.27734375,8775.4658203125,8562.9521484375,8438.5673828125
2010-05-23,8537.029296875,8302.552734375,8111.44091796875,7918.27734375,7665.3603515625,7320.1572265625,7045.1025390625,6834.13232421875,6710.4150390625,6632.84619140625,6600.1728515625,6665.7373046875,6794.2958984375,7116.4169921875,7469.80419921875,7907.1220703125,8421.71484375,8816.8671875,9032.306640625,9265.3408203125,9271.822265625,9258.1015625,9163.232421875,9058.2158203125,8968.5537109375,8894.1171875,8807.052734375,8707.5517578125,8640.2587890625,8620.8955078125,8561.30859375,8576.123046875,8669.328125,8819.29296875,9086.3271484375,9446.873046875,9957.74609375,10183.224609375,10119.8994140625,9921.3115234375,9753.4228515625,9614.85546875,9446.2236328125,9177.9375,8904.3916015625,8878.4619140625,8669.283203125,8534.8916015625
2010-05-24,8417.6103515625,8203.1455078125,8038.95556640625,7876.5498046875,7673.12451171875,7361.49169921875,7124.822265625,6963.07763671875,6891.685546875,6915.0810546875,7015.7080078125,7376.0908203125,7850.20751953125,8547.056640625,9228.068359375,9630.5,10044.21484375,10214.5458984375,10226.88671875,10301.9658203125,10306.2685546875,10280.9384765625,10246.005859375,10143.2041015625,10094.7666015625,10055.7783203125,10009.81640625,9979.046875,9923.0615234375,9904.8232421875,9860.5537109375,9871.15625,9956.0224609375,10114.396484375,10373.6689453125,10734.8125,11216.8623046875,11280.26171875,11173.4912109375,10942.462890625,10754.1572265625,10575.4990234375,10312.986328125,10011.009765625,9626.3974609375,9599.099609375,9331.9716796875,9166.9033203125
2010-05-25,8897.587890625,8711.51953125,8488.044921875,8270.7255859375,7983.744140625,7648.58984375,7377.318359375,7154.93798828125,7059.978515625,7070.22900390625,7163.55126953125,7471.603515625,7854.18798828125,8473.94140625,9051.140625,9451.193359375,9839.205078125,10070.47265625,10066.1748046875,10166.994140625,10120.017578125,10061.337890625,9984.576171875,9893.3974609375,9798.693359375,9750.1591796875,9663.375,9606.6240234375,9550.1201171875,9531.703125,9476.3740234375,9506.373046875,9583.0263671875,9707.5537109375,9916.546875,10230.1357421875,10657.1884765625,10771.6015625,10698.9658203125,10543.33203125,10377.6318359375,10197.98046875,9981.9091796875,9756.62890625,9441.47265625,9424.9423828125,9157.931640625,8985.419921875
2010-05-26,8879.1025390625,8677.275390625,8466.2861328125,8256.5927734375,7980.8076171875,7629.869140625,7353.27978515625,7137.349609375,7031.37158203125,7029.6220703125,7105.80029296875,7387.70947265625,7750.1640625,8335.4697265625,8909.771484375,9306.314453125,9713.7802734375,9957.515625,9993.13671875,10095.7529296875,10061.744140625,10011.4482421875,9929.34375,9824.1396484375,9741.0791015625,9683.3583984375,9597.4873046875,9537.015625,9475.6201171875,9453.3203125,9407.126953125,9421.8525390625,9500.826171875,9630.5283203125,9867.5107421875,10197.9169921875,10649.189453125,10759.755859375,10697.853515625,10518.8203125,10352.896484375,10178.7607421875,9964.8671875,9729.27734375,9416.302734375,9395.5791015625,9140.8955078125,8971.82421875
2010-05-27,8919.2646484375,8695.5751953125,8486.0498046875,8269.1748046875,7987.3369140625,7632.29736328125,7355.68798828125,7152.94580078125,7047.5439453125,7037.52734375,7098.4990234375,7363.18017578125,7714.6728515625,8249.0,8796.6669921875,9207.6123046875,9641.421875,9913.03125,9988.46875,10102.103515625,10085.5078125,10045.1513671875,9963.1162109375,9848.5146484375,9777.15234375,9716.8388671875,9637.88671875,9579.158203125,9511.2939453125,9482.3115234375,9447.6796875,9452.7734375,9537.658203125,9664.1513671875,9905.021484375,10218.263671875,10660.990234375,10752.54296875,10692.5478515625,10507.6748046875,10347.025390625,10174.455078125,9953.509765625,9722.1796875,9415.98828125,9382.81640625,9131.21484375,8951.6171875
2010-05-28,8865.39453125,8669.919921875,8461.1455078125,8259.2080078125,7987.5537109375,7639.7099609375,7361.67578125,7140.8447265625,7035.29443359375,7032.6357421875,7111.083984375,7398.390625,7769.2900390625,8383.6259765625,8974.888671875,9375.060546875,9782.080078125,10013.5654296875,10030.853515625,10130.41015625,10091.8583984375,10038.259765625,9956.5537109375,9853.53515625,9765.7392578125,9709.978515625,9621.8798828125,9562.41015625,9501.30078125,9481.3193359375,9427.6630859375,9447.3916015625,9529.3466796875,9668.4189453125,9910.005859375,10260.9541015625,10730.1689453125,10850.900390625,10781.919921875,10598.7861328125,10428.6923828125,10254.5439453125,10040.5400390625,9793.3896484375,9467.6767578125,9450.1650390625,9189.1953125,9020.8212890625
2010-05-29,8743.138671875,8528.8359375,8297.1669921875,8064.27685546875,7762.06689453125,7417.03759765625,7143.16943359375,6909.85693359375,6781.10693359375,6728.19970703125,6721.7763671875,6801.47607421875,6929.4951171875,7209.27587890625,7517.576171875,7930.4208984375,8401.046875,8815.638671875,9016.3271484375,9240.40625,9228.9814453125,9204.97265625,9097.8427734375,9012.6728515625,8902.7275390625,8829.298828125,8726.09375,8633.466796875,8566.6123046875,8544.9775390625,8498.3076171875,8511.53515625,8592.91796875,8698.2421875,8911.013671875,9189.6240234375,9607.205078125,9810.869140625,9779.0546875,9632.19140625,9479.5556640625,9333.9921875,9175.0166015625,8981.0322265625,8754.943359375,8732.40625,8525.3427734375,8391.1982421875
2010-05-30,8435.154296875,8164.5322265625,7982.17578125,7776.78125,7523.2724609375,7183.92822265625,6934.90478515625,6771.79150390625,6672.2099609375,6612.80810546875,6575.17333984375,6655.3662109375,6800.2900390625,7047.994140625,7374.3095703125,7816.45068359375,8343.240234375,8765.3359375,9043.4189453125,9284.451171875,9327.46484375,9335.0361328125,9267.146484375,9156.66796875,9108.1787109375,9040.095703125,8974.0634765625,8888.6806640625,8819.5751953125,8792.4404296875,8759.43359375,8762.46875,8847.208984375,8969.537109375,9211.7529296875,9491.4423828125,9922.6455078125,10085.5458984375,10015.7666015625,9822.06640625,9669.1669921875,9523.322265625,9325.255859375,9077.7255859375,8824.8818359375,8781.140625,8586.734375,8432.46875
2010-05-31,8232.162109375,7984.185546875,7837.16357421875,7673.2548828125,7488.08056640625,7188.95556640625,6979.67578125,6851.66259765625,6797.68798828125,6824.1123046875,6910.27880859375,7259.8681640625,7723.7255859375,8347.189453125,8994.2998046875,9408.3154296875,9853.4443359375,10052.8828125,10138.466796875,10234.8759765625,10276.0283203125,10274.318359375,10262.384765625,10158.4501953125,10138.3759765625,10102.45703125,10082.6142578125,10056.3271484375,10006.1103515625,9981.333984375,9953.6748046875,9958.2294921875,10038.365234375,10186.4853515625,10439.3359375,10751.2197265625,11197.6455078125,11234.7236328125,11116.78125,10875.51171875,10693.4658203125,10514.5712890625,10233.388671875,9925.31640625,9545.6923828125,9499.8134765625,9245.056640625,9079.46484375
