,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h
2010-02-13,8253.73,7954.99,7634.41,7343.68,7092.1,6916.83,6852.3,6823.8,6796.17,6834.13,6914.04,7148.43,7362.18,7659.22,8094.67,8532.89,8967.67,9356.06,9500.31,9615.5,9600.86,9647.72,9696.85,9696.68,9651.08,9627.47,9616.16,9598.18,9548.06,9602.18,9645.48,9622.35,9621.15,9502.78,9557.24,9469.38,9427.07,9297.08,9233.61,9222.93,9153.41,9026.04,8827.33,8756.52,8646.03,8547.22,8240.86,8001.45
2010-02-14,7822.81,7577.01,7379.34,7106.37,6841.62,6718.79,6587.02,6505.16,6517.74,6590.21,6650.28,6790.28,6902.68,7133.57,7456.17,7852.75,8203.03,8622.15,8947.0,9162.2,9299.79,9435.45,9482.19,9526.94,9535.86,9498.64,9460.17,9386.24,9328.22,9326.5,9440.29,9562.45,9694.13,9619.85,9719.52,9686.95,9673.19,9540.81,9393.04,9378.99,9232.66,8949.51,8693.54,8523.0,8309.35,8141.25,7887.67,7709.58
2010-02-15,7560.14,7397.15,7286.79,7047.01,6841.57,6766.26,6709.39,6743.46,6816.73,7057.25,7429.24,8038.69,8654.98,9166.2,9608.47,9828.23,10061.02,10333.77,10606.28,10806.11,10906.13,10917.34,11043.54,11098.33,11238.1,11348.64,11391.17,11575.5,11686.24,11680.15,11894.73,11965.73,12043.83,11979.07,11786.04,11446.39,11188.57,10861.97,10555.43,10575.22,10382.76,9950.35,9542.02,9293.97,8916.18,8657.24,8425.26,8175.01
2010-02-16,7940.79,7692.32,7449.33,7165.13,6892.69,6729.16,6663.15,6658.76,6686.76,6877.41,7185.5,7808.53,8389.52,8917.36,9323.35,9504.36,9689.25,10007.26,10151.35,10251.7,10321.82,10353.71,10415.09,10399.31,10366.18,10342.56,10447.04,10450.24,10436.25,10381.44,10400.1,10397.99,10381.17,10270.31,10164.68,9823.37,9621.8,9351.04,9226.97,9296.04,9213.49,8944.05,8637.37,8603.69,8394.68,8131.1,7988.98,7763.63
2010-02-17,7659.0,7466.74,7255.52,6978.17,6705.5,6537.39,6462.08,6475.65,6541.44,6794.45,7081.06,7723.21,8268.85,8712.53,9156.29,9344.62,9505.38,9789.9,10028.13,10192.11,10270.86,10300.13,10379.1,10359.93,10305.31,10337.31,10370.16,10452.82,10459.03,10484.02,10531.55,10574.02,10621.94,10529.97,10339.14,10008.19,9723.66,9455.25,9298.91,9411.67,9322.42,9097.02,8705.14,8648.79,8426.71,8312.18,8127.25,7950.67
2010-02-18,7697.43,7496.7,7321.05,6995.93,6747.23,6586.33,6527.05,6526.25,6577.94,6796.52,7120.29,7736.13,8300.14,8756.42,9177.71,9372.12,9588.28,9784.91,9865.21,9987.65,10022.23,9988.86,10000.5,10054.59,10036.42,10069.16,10108.81,10137.62,10150.35,10078.79,10104.65,10108.75,10049.68,9984.42,9899.01,9695.91,9509.18,9352.15,9294.84,9379.84,9316.58,8954.75,8605.27,8549.67,8342.26,8276.57,8109.21,7921.55
2010-02-19,7772.25,7552.54,7367.71,7080.94,6792.86,6640.21,6535.26,6538.23,6598.25,6848.25,7169.09,7763.58,8353.31,8778.05,9209.08,9441.28,9563.68,9824.07,9970.05,10052.49,10085.72,10092.28,10062.63,10077.64,10115.39,10138.04,10114.05,10113.58,10100.23,10056.81,10127.56,10027.93,10084.55,9930.31,9782.06,9489.73,9272.53,9089.73,9037.52,9126.12,9053.94,8788.53,8529.89,8612.82,8607.04,8524.58,8346.29,8146.69
2010-02-20,7925.49,7682.7,7400.89,7103.89,6804.22,6652.54,6552.65,6509.97,6521.48,6611.81,6660.92,6900.42,7019.28,7305.36,7770.38,8137.01,8500.22,8947.32,9132.78,9297.72,9315.54,9359.31,9400.22,9422.61,9357.56,9425.76,9461.23,9497.07,9553.7,9580.21,9644.95,9724.24,9721.56,9553.18,9577.93,9463.01,9344.02,9074.22,9065.71,9247.82,9145.12,8952.0,8739.15,8640.93,8503.86,8343.96,8104.11,7811.68
2010-02-21,7602.94,7433.86,7161.54,6903.43,6688.07,6553.51,6524.08,6462.58,6510.32,6492.7,6552.59,6643.77,6713.75,6914.72,7166.96,7588.42,7980.97,8334.35,8642.04,8999.45,9144.69,9316.82,9482.37,9703.94,9849.83,9943.43,10170.86,10255.29,10447.43,10603.32,10782.52,10851.85,10932.61,10950.0,10992.0,10923.77,10813.96,10508.58,10409.74,10522.14,10348.14,10045.11,9632.49,9209.64,8785.04,8499.87,8155.1,7919.18
2010-02-22,7791.33,7533.98,7325.2,7085.68,6929.32,6860.79,6771.53,6826.39,6879.35,7145.36,7422.35,8015.84,8634.0,9208.67,9758.48,10153.97,10522.78,10943.71,11178.28,11418.0,11594.69,11732.01,12001.75,12180.08,12343.86,12576.18,12702.99,12864.87,12901.04,13003.64,13161.39,13377.27,13343.06,13375.52,13205.13,12818.45,12530.01,12117.16,11919.17,11942.75,11752.31,11355.45,10847.57,10471.91,9958.45,9538.8,9190.97,8844.52
2010-02-23,8582.47,8308.28,8031.28,7663.74,7383.05,7241.69,7139.66,7096.65,7154.99,7364.43,7663.4,8329.34,8850.77,9380.1,9956.29,10273.96,10598.58,11053.89,11272.72,11464.0,11560.56,11492.66,11505.38,11563.93,11485.21,11452.32,11424.73,11340.09,11184.57,11037.36,10860.81,10766.97,10668.12,10537.51,10301.67,9962.3,9792.51,9529.54,9468.03,9421.15,9282.3,8983.13,8760.94,8748.85,8484.74,8326.37,8174.69,7951.03
2010-02-24,7741.69,7561.54,7342.49,7080.02,6848.63,6700.9,6640.7,6651.37,6737.51,6941.85,7245.16,7941.81,8542.33,8929.35,9334.6,9502.49,9659.71,9903.34,9997.49,10015.85,10093.64,10085.44,10103.82,10091.57,10023.56,10050.29,10022.28,10060.98,10051.76,10032.67,10049.86,10048.88,10035.17,9987.06,9828.3,9524.89,9420.2,9237.38,9182.34,9280.73,9155.45,8862.94,8556.28,8584.34,8378.69,8223.13,8093.3,7925.64
2010-02-25,7749.37,7525.58,7329.14,7038.82,6778.02,6647.91,6566.79,6531.45,6597.44,6832.83,7161.3,7828.17,8429.5,8851.28,9254.96,9455.5,9608.24,9859.99,9998.87,10096.41,10124.27,10154.39,10251.46,10214.71,10100.0,10145.62,10176.15,10174.92,10125.53,10067.95,10118.2,10121.58,10144.54,10035.25,10037.68,9766.55,9559.38,9391.62,9378.26,9490.17,9355.2,9010.98,8644.31,8623.97,8410.43,8336.46,8177.62,7980.44
2010-02-26,7774.64,7547.39,7350.59,7047.07,6801.65,6651.06,6529.06,6555.37,6631.89,6891.13,7183.02,7805.68,8384.63,8853.23,9237.89,9340.2,9514.08,9775.1,9911.89,10078.24,10106.5,10148.71,10217.14,10175.04,10129.32,10102.89,10099.68,10068.0,10059.45,10077.6,10083.76,10125.36,10137.52,10064.48,9814.54,9559.04,9359.44,9199.17,9243.08,9305.87,9103.25,8872.65,8592.01,8712.24,8631.98,8491.25,8382.03,8174.85
2010-02-27,7976.23,7677.88,7387.17,7113.59,6832.08,6643.59,6542.39,6522.06,6489.14,6567.23,6688.82,6899.21,7075.2,7355.31,7770.97,8156.45,8590.26,9038.83,9100.24,9308.27,9323.71,9390.37,9462.25,9451.25,9491.08,9486.01,9572.69,9635.97,9748.54,9794.83,9931.51,10001.66,10028.25,9935.42,9948.68,9779.55,9629.95,9359.16,9300.65,9307.57,9087.73,8896.0,8681.73,8621.72,8505.64,8364.88,8145.27,7889.2
2010-02-28,7649.9,7440.0,7222.91,6983.8,6745.43,6592.4,6517.36,6499.88,6483.9,6520.39,6605.72,6676.8,6754.5,6969.41,7344.48,7738.48,8073.18,8426.38,8641.67,8873.26,9007.01,9061.15,9150.94,9243.73,9359.12,9392.01,9392.84,9435.15,9513.77,9509.55,9381.06,9330.35,9319.55,9221.87,9203.34,9233.62,9123.07,8967.65,9001.38,9120.15,8925.69,8624.19,8335.04,8162.53,8059.29,7848.85,7621.8,7407.19
