,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h
2010-11-11,7648.60888671875,7513.66064453125,7279.03271484375,6954.92822265625,6658.83740234375,6478.1376953125,6390.15478515625,6357.27294921875,6407.59130859375,6634.130859375,6892.732421875,7410.3779296875,7913.74560546875,8334.7255859375,8744.3271484375,8961.3828125,9088.2919921875,9329.314453125,9397.21875,9500.955078125,9537.4697265625,9548.4521484375,9605.8447265625,9649.978515625,9651.6337890625,9691.537109375,9682.904296875,9711.017578125,9712.6845703125,9712.4677734375,9727.4462890625,9748.3359375,9718.5947265625,9591.0302734375,9467.869140625,9203.9375,8987.9873046875,8807.1201171875,8787.43359375,8801.1083984375,8711.962890625,8462.6435546875,8180.71728515625,8225.9453125,8071.8271484375,8089.4736328125,7952.02587890625,7800.78759765625
2010-11-12,7687.44287109375,7525.75390625,7304.4150390625,6975.87548828125,6693.08837890625,6514.37841796875,6442.12353515625,6436.16357421875,6500.318359375,6751.14306640625,7043.1669921875,7647.29443359375,8259.044921875,8741.31640625,9239.25,9450.212890625,9575.6123046875,9770.314453125,9832.248046875,9885.4619140625,9942.357421875,9963.4296875,10037.794921875,10065.2431640625,10094.970703125,10137.076171875,10157.34765625,10209.6044921875,10212.37890625,10195.9794921875,10241.97265625,10245.990234375,10216.2275390625,10083.720703125,9974.5205078125,9682.40625,9447.8544921875,9182.7587890625,9158.7841796875,9147.6201171875,9059.9111328125,8798.1123046875,8477.025390625,8515.55078125,8332.8291015625,8328.978515625,8176.6875,8011.30029296875
2010-11-13,7965.544921875,7754.68017578125,7509.70703125,7168.56494140625,6841.69775390625,6623.78759765625,6509.958984375,6460.38623046875,6479.583984375,6623.5322265625,6765.5712890625,7100.5771484375,7426.154296875,7591.27099609375,7824.81201171875,8139.591796875,8419.3330078125,8826.1962890625,9065.0751953125,9273.390625,9343.9150390625,9375.4599609375,9405.998046875,9418.7021484375,9424.43359375,9438.271484375,9430.146484375,9418.9140625,9404.609375,9390.064453125,9414.6513671875,9424.060546875,9421.0146484375,9312.978515625,9224.1416015625,8968.6845703125,8810.1298828125,8690.7890625,8663.5263671875,8668.396484375,8589.115234375,8366.27734375,8107.46826171875,8135.25732421875,8017.0751953125,7987.07470703125,7850.55078125,7679.45849609375
2010-11-14,7593.390625,7397.6484375,7196.138671875,6913.37451171875,6648.86181640625,6437.64453125,6331.08349609375,6299.80712890625,6318.548828125,6466.478515625,6617.19091796875,6974.60009765625,7344.91748046875,7610.9072265625,7942.71142578125,8233.044921875,8500.056640625,8839.6376953125,9048.880859375,9228.080078125,9309.3662109375,9352.7802734375,9397.3203125,9407.6279296875,9427.4375,9444.01953125,9437.6669921875,9439.9248046875,9422.314453125,9418.224609375,9432.185546875,9431.9306640625,9434.80078125,9361.3515625,9323.4189453125,9162.5673828125,9082.373046875,8967.1005859375,8927.701171875,8873.849609375,8771.255859375,8554.787109375,8285.3359375,8252.0439453125,8080.41455078125,8071.041015625,7942.8125,7792.21044921875
2010-11-15,7525.8427734375,7324.16796875,7142.5625,6865.5927734375,6633.43017578125,6449.02001953125,6369.13330078125,6375.701171875,6429.35595703125,6628.94140625,6858.001953125,7386.0966796875,7961.93701171875,8426.15625,8930.0546875,9204.8134765625,9435.0712890625,9652.0712890625,9771.74609375,9861.921875,9955.9365234375,9997.5048828125,10074.6279296875,10077.9326171875,10120.0185546875,10154.4267578125,10187.3857421875,10231.3642578125,10220.458984375,10204.8994140625,10237.7998046875,10231.328125,10234.8740234375,10170.0,10142.10546875,9968.701171875,9880.6162109375,9660.8447265625,9600.0302734375,9515.751953125,9402.5322265625,9162.9462890625,8832.640625,8774.908203125,8535.47265625,8511.75,8347.9736328125,8182.22265625
2010-11-16,7842.44287109375,7754.30322265625,7486.88330078125,7160.080078125,6829.4833984375,6642.22412109375,6515.2724609375,6422.28759765625,6449.1728515625,6642.38232421875,6876.50341796875,7320.68701171875,7728.81396484375,8155.4326171875,8499.251953125,8730.4384765625,8852.3115234375,9117.5107421875,9128.103515625,9270.7587890625,9254.23046875,9231.291015625,9252.478515625,9312.19921875,9254.140625,9289.2158203125,9237.728515625,9236.9814453125,9233.9775390625,9250.763671875,9219.8212890625,9270.78125,9250.654296875,9142.318359375,9009.41015625,8813.89453125,8654.068359375,8588.970703125,8571.734375,8622.5732421875,8526.40234375,8289.3232421875,8058.2177734375,8108.7666015625,7971.03564453125,8015.6376953125,7867.38525390625,7725.2119140625
2010-11-17,7761.08935546875,7669.5439453125,7413.25537109375,7104.37060546875,6789.67041015625,6604.73388671875,6476.828125,6379.35546875,6404.2373046875,6580.57275390625,6793.85986328125,7205.58837890625,7586.5859375,8010.53173828125,8347.7265625,8599.326171875,8749.7021484375,9023.2412109375,9045.5810546875,9207.142578125,9196.5087890625,9176.103515625,9198.4501953125,9258.0322265625,9196.9931640625,9231.591796875,9179.9970703125,9172.25,9169.7001953125,9190.0849609375,9145.5078125,9203.5986328125,9190.8671875,9105.2353515625,8990.857421875,8836.6162109375,8724.4560546875,8694.4521484375,8661.638671875,8695.9580078125,8592.015625,8361.93359375,8134.71533203125,8152.33642578125,7997.01953125,8041.30908203125,7889.19873046875,7752.77734375
2010-11-18,7593.11767578125,7500.939453125,7258.21533203125,6952.2451171875,6656.31640625,6484.2939453125,6379.8662109375,6310.56005859375,6352.38134765625,6560.45751953125,6806.62353515625,7280.07470703125,7726.97998046875,8189.37451171875,8576.7392578125,8800.341796875,8917.5302734375,9153.314453125,9165.64453125,9297.08984375,9299.1962890625,9288.4775390625,9332.625,9396.4189453125,9357.30078125,9400.42578125,9365.0244140625,9375.54296875,9379.609375,9398.4599609375,9369.513671875,9418.810546875,9394.1884765625,9292.51953125,9167.076171875,8974.439453125,8817.15234375,8731.87109375,8699.2744140625,8727.8173828125,8625.1826171875,8384.9677734375,8135.9638671875,8160.0908203125,7998.123046875,8042.21337890625,7898.361328125,7763.89599609375
2010-11-19,7797.85791015625,7685.22509765625,7431.984375,7126.72314453125,6812.77001953125,6622.35009765625,6488.685546875,6386.1396484375,6404.4833984375,6553.0830078125,6729.24462890625,7085.5224609375,7414.8486328125,7780.55078125,8073.01318359375,8360.65234375,8563.4365234375,8878.4609375,8946.2919921875,9141.791015625,9142.548828125,9128.1220703125,9145.5712890625,9198.0029296875,9135.46484375,9164.6953125,9115.0869140625,9095.2216796875,9089.4609375,9107.5908203125,9058.0625,9118.0693359375,9116.1923828125,9047.396484375,8949.9833984375,8816.80078125,8741.9775390625,8743.17578125,8699.35546875,8723.291015625,8617.5263671875,8396.7919921875,8174.662109375,8171.06298828125,8013.19775390625,8044.54296875,7888.9111328125,7749.13037109375
2010-11-20,7737.103515625,7647.09716796875,7384.77978515625,7090.0732421875,6767.16748046875,6572.51220703125,6421.8212890625,6287.34619140625,6288.22802734375,6401.56787109375,6531.20703125,6778.1357421875,6974.95654296875,7263.4931640625,7456.14990234375,7755.87939453125,7973.81640625,8346.0546875,8432.826171875,8690.333984375,8670.52734375,8647.6015625,8646.6279296875,8712.828125,8620.4765625,8644.12109375,8563.8232421875,8513.5693359375,8507.34765625,8541.8798828125,8458.2763671875,8536.771484375,8535.4736328125,8479.630859375,8379.068359375,8290.5498046875,8253.6025390625,8360.580078125,8316.7294921875,8360.830078125,8250.9814453125,8047.28466796875,7870.41552734375,7860.66455078125,7732.283203125,7783.2890625,7645.40625,7523.931640625
2010-11-21,7383.64990234375,7304.6767578125,7063.6484375,6807.8017578125,6520.88525390625,6344.79052734375,6199.26171875,6065.45166015625,6062.1806640625,6143.599609375,6226.5244140625,6375.9873046875,6481.83056640625,6718.57275390625,6843.66748046875,7175.09765625,7435.0068359375,7846.95068359375,7966.61474609375,8290.3173828125,8285.626953125,8277.1015625,8280.216796875,8365.916015625,8262.4169921875,8294.3173828125,8207.50390625,8140.9716796875,8134.59326171875,8189.30517578125,8068.3916015625,8156.60595703125,8171.0712890625,8149.3916015625,8063.39306640625,8038.48193359375,8071.97265625,8258.2587890625,8191.6591796875,8216.4638671875,8087.3173828125,7903.43701171875,7746.27978515625,7689.10302734375,7543.345703125,7607.30419921875,7482.67626953125,7383.79345703125
2010-11-22,7017.1826171875,6909.6904296875,6716.75830078125,6467.1591796875,6242.61376953125,6105.623046875,6034.9150390625,6008.62548828125,6069.326171875,6265.01611328125,6477.64892578125,6907.50341796875,7334.51708984375,7776.28173828125,8154.32275390625,8409.8115234375,8579.33984375,8823.0712890625,8887.0400390625,9062.7421875,9113.52734375,9138.1259765625,9217.9375,9294.583984375,9280.080078125,9338.03515625,9326.25,9342.3408203125,9349.083984375,9382.0263671875,9334.76953125,9382.705078125,9371.8408203125,9307.6650390625,9208.0361328125,9064.341796875,8964.703125,8902.625,8826.8955078125,8804.9755859375,8679.5771484375,8453.0830078125,8186.2236328125,8136.18505859375,7927.52197265625,7969.50634765625,7838.3095703125,7720.6044921875
2010-11-23,7509.33251953125,7379.7509765625,7147.21923828125,6812.43701171875,6523.462890625,6372.8447265625,6314.1220703125,6311.6396484375,6390.75,6659.94921875,6965.873046875,7571.34765625,8163.56396484375,8637.904296875,9090.41796875,9286.4599609375,9373.3642578125,9571.447265625,9608.638671875,9682.5771484375,9729.986328125,9746.0263671875,9829.912109375,9890.3486328125,9907.001953125,9963.30859375,9977.841796875,10030.359375,10042.33203125,10041.779296875,10069.17578125,10089.1064453125,10049.15625,9897.0537109375,9734.7880859375,9401.380859375,9108.9423828125,8860.62890625,8835.8642578125,8861.537109375,8776.9453125,8511.44140625,8201.171875,8267.7998046875,8105.0400390625,8119.564453125,7979.1064453125,7823.34375
2010-11-24,7613.29833984375,7478.91259765625,7248.87646484375,6922.74169921875,6633.6748046875,6462.56884765625,6384.916015625,6367.28955078125,6429.22802734375,6676.333984375,6961.72509765625,7533.6259765625,8099.794921875,8570.7783203125,9026.3408203125,9232.087890625,9340.5234375,9546.484375,9589.9404296875,9667.6923828125,9708.5556640625,9719.9140625,9788.8046875,9834.24609375,9844.1064453125,9890.87109375,9893.5986328125,9936.4296875,9940.376953125,9937.9833984375,9961.1767578125,9977.8759765625,9946.3701171875,9813.1494140625,9684.068359375,9401.2216796875,9165.080078125,8944.05859375,8921.9140625,8932.0302734375,8841.953125,8584.4677734375,8284.8095703125,8332.81640625,8164.9052734375,8179.45068359375,8036.58740234375,7880.31005859375
2010-11-25,7779.75146484375,7630.18603515625,7393.9853515625,7066.18701171875,6766.03564453125,6577.16357421875,6481.896484375,6447.26220703125,6493.7919921875,6713.79736328125,6969.9697265625,7495.1279296875,8018.38427734375,8449.4140625,8876.6953125,9109.1455078125,9256.3330078125,9496.00390625,9565.6455078125,9660.4755859375,9701.271484375,9711.037109375,9763.798828125,9795.515625,9799.015625,9834.7392578125,9831.30859375,9861.1279296875,9858.12109375,9850.8955078125,9872.974609375,9888.3486328125,9866.708984375,9748.1025390625,9640.8349609375,9387.4423828125,9192.6220703125,8998.0947265625,8976.2998046875,8979.0849609375,8888.8544921875,8639.61328125,8349.529296875,8386.22265625,8221.083984375,8226.1474609375,8075.4482421875,7914.333984375
2010-11-26,7771.4296875,7587.60595703125,7371.720703125,7032.44580078125,6749.84423828125,6556.8779296875,6487.3916015625,6504.14501953125,6570.6533203125,6839.64892578125,7151.4306640625,7807.07666015625,8478.6142578125,8973.9013671875,9519.015625,9709.3876953125,9824.0205078125,9995.1943359375,10069.8203125,10084.4580078125,10153.3896484375,10178.423828125,10257.798828125,10266.8701171875,10320.412109375,10356.8447265625,10389.38671875,10455.5693359375,10454.265625,10426.0703125,10502.2060546875,10484.9228515625,10449.076171875,10301.2294921875,10202.3525390625,9878.55859375,9614.1494140625,9281.79296875,9273.033203125,9248.8525390625,9168.8173828125,8899.3701171875,8556.638671875,8609.5478515625,8430.4677734375,8414.037109375,8265.91796875,8087.583984375
2010-11-27,7627.6806640625,7481.4833984375,7238.70751953125,6886.52783203125,6565.966796875,6375.96923828125,6290.5888671875,6281.4423828125,6328.27490234375,6560.28125,6804.1201171875,7283.33837890625,7726.33544921875,8007.79345703125,8323.0576171875,8514.263671875,8629.7138671875,8929.65234375,9075.8095703125,9203.6484375,9255.3740234375,9279.3671875,9332.73828125,9380.42578125,9398.1875,9434.453125,9419.951171875,9446.16796875,9442.86328125,9441.4404296875,9476.986328125,9476.7158203125,9434.5615234375,9261.28515625,9105.640625,8754.591796875,8446.146484375,8230.4677734375,8249.8837890625,8287.2529296875,8220.2587890625,7970.41943359375,7698.697265625,7807.431640625,7716.9091796875,7734.90478515625,7642.59423828125,7485.6416015625
2010-11-28,7501.85400390625,7368.53125,7137.9296875,6850.625,6557.7919921875,6363.04931640625,6238.2802734375,6164.33056640625,6175.9873046875,6301.3828125,6423.54052734375,6676.8447265625,6901.79443359375,7116.244140625,7309.0009765625,7603.53955078125,7845.21533203125,8234.40234375,8409.8408203125,8665.150390625,8701.4990234375,8715.6005859375,8738.740234375,8792.1787109375,8751.9814453125,8778.2138671875,8725.4921875,8693.6884765625,8681.2255859375,8707.1748046875,8658.0283203125,8700.2802734375,8699.3154296875,8628.9521484375,8542.40234375,8403.896484375,8329.2255859375,8350.857421875,8314.11328125,8321.5791015625,8216.58984375,8012.4921875,7803.02685546875,7792.783203125,7664.9248046875,7696.82958984375,7587.248046875,7457.87109375
2010-11-29,7248.62744140625,7121.1767578125,6918.7275390625,6671.01025390625,6427.90576171875,6261.2060546875,6156.88671875,6092.27392578125,6123.931640625,6259.18359375,6400.83203125,6709.26220703125,7009.61669921875,7353.8896484375,7643.07568359375,7952.103515625,8199.6982421875,8520.083984375,8641.599609375,8875.4658203125,8918.5849609375,8935.8525390625,8985.3623046875,9045.146484375,9008.3271484375,9047.2998046875,9014.755859375,8996.14453125,8993.333984375,9024.681640625,8958.82421875,9016.70703125,9022.5712890625,8990.1474609375,8926.720703125,8850.0302734375,8837.427734375,8868.8876953125,8787.9013671875,8760.7158203125,8633.4873046875,8427.6533203125,8192.9873046875,8115.35400390625,7918.8525390625,7951.54638671875,7814.6884765625,7694.41845703125
2010-11-30,7526.85400390625,7428.56396484375,7187.64892578125,6871.85107421875,6579.55224609375,6425.30029296875,6341.7783203125,6297.0009765625,6358.70751953125,6593.90185546875,6868.44091796875,7401.27685546875,7910.78125,8397.2568359375,8811.2177734375,9026.92578125,9126.7587890625,9339.603515625,9343.5859375,9455.29296875,9469.8837890625,9466.677734375,9529.8369140625,9600.0703125,9575.9609375,9629.27734375,9613.44140625,9641.55859375,9650.7607421875,9665.6591796875,9650.8720703125,9697.00390625,9667.4658203125,9547.8623046875,9398.5419921875,9152.888671875,8941.2177734375,8801.6376953125,8764.337890625,8798.41796875,8700.1484375,8449.5146484375,8175.9443359375,8214.7939453125,8046.28173828125,8082.94775390625,7934.724609375,7792.7900390625
