,date,PSF
175,2018-01-14,75319.64
176,2018-01-14,77331.95999999999
177,2018-01-14,78686.36
178,2018-01-14,79430.12
179,2018-01-14,79335.32
180,2018-01-14,79055.12
181,2018-01-14,78588.88
182,2018-01-14,78175.6
183,2018-01-14,77757.12
184,2018-01-14,78183.0
185,2018-01-14,80569.56
186,2018-01-14,84035.08
187,2018-01-14,85041.24
188,2018-01-14,84168.23999999999
189,2018-01-14,82169.56
190,2018-01-14,79137.24
191,2018-01-14,75318.64
192,2018-01-15,76998.19
193,2018-01-15,74879.905
194,2018-01-15,73536.39499999999
195,2018-01-15,72841.285
196,2018-01-15,73028.38
197,2018-01-15,74247.76500000001
198,2018-01-15,77766.1
199,2018-01-15,82830.22
200,2018-01-15,85226.42
201,2018-01-15,85427.34
202,2018-01-15,85661.04999999999
203,2018-01-15,84998.32500000001
204,2018-01-15,83991.82500000001
205,2018-01-15,82652.70999999999
206,2018-01-15,81853.36
207,2018-01-15,81010.67
208,2018-01-15,80871.255
209,2018-01-15,82654.005
210,2018-01-15,86664.37
211,2018-01-15,88017.255
212,2018-01-15,87208.055
213,2018-01-15,85505.47
214,2018-01-15,82926.70999999999
215,2018-01-15,79490.75
216,2018-01-16,72583.875
217,2018-01-16,70355.5
218,2018-01-16,68956.5
219,2018-01-16,68493.875
220,2018-01-16,68866.625
221,2018-01-16,70379.125
222,2018-01-16,74736.0
223,2018-01-16,80907.5
224,2018-01-16,83535.0
225,2018-01-16,83623.375
226,2018-01-16,83810.375
227,2018-01-16,83587.625
228,2018-01-16,83007.25
229,2018-01-16,82450.625
230,2018-01-16,82105.5
231,2018-01-16,81666.625
232,2018-01-16,81641.5
233,2018-01-16,83495.75
234,2018-01-16,87008.125
235,2018-01-16,88753.375
236,2018-01-16,87970.5
237,2018-01-16,86468.125
238,2018-01-16,83322.5
239,2018-01-16,79202.375
240,2018-01-17,76800.62857142858
241,2018-01-17,74720.8
242,2018-01-17,73672.51428571428
243,2018-01-17,73198.11428571428
244,2018-01-17,73662.4
245,2018-01-17,75668.54285714286
246,2018-01-17,80768.22857142857
247,2018-01-17,87513.97142857143
248,2018-01-17,90189.34285714285
249,2018-01-17,89656.4
250,2018-01-17,89009.0
251,2018-01-17,87890.71428571429
252,2018-01-17,86514.54285714286
253,2018-01-17,85029.11428571428
254,2018-01-17,83823.74285714286
255,2018-01-17,82655.28571428571
256,2018-01-17,82250.37142857142
257,2018-01-17,83987.65714285715
258,2018-01-17,88479.2
259,2018-01-17,90806.71428571429
260,2018-01-17,90219.91428571427
261,2018-01-17,88695.28571428571
262,2018-01-17,85438.74285714286
263,2018-01-17,80978.11428571428
264,2018-01-18,81513.40869565218
265,2018-01-18,79519.59130434782
266,2018-01-18,78457.72173913044
267,2018-01-18,78001.26956521739
268,2018-01-18,78169.6347826087
269,2018-01-18,79825.8956521739
270,2018-01-18,83935.89565217392
271,2018-01-18,89459.79130434783
272,2018-01-18,91516.80869565217
273,2018-01-18,91348.45217391304
274,2018-01-18,90495.15652173912
275,2018-01-18,89317.68695652173
276,2018-01-18,87759.11304347825
277,2018-01-18,86198.80869565217
278,2018-01-18,84976.95652173912
279,2018-01-18,83933.5652173913
280,2018-01-18,83563.86086956522
281,2018-01-18,85161.50434782609
282,2018-01-18,88481.70434782609
283,2018-01-18,90349.46086956521
284,2018-01-18,89755.81739130436
285,2018-01-18,88019.69565217392
286,2018-01-18,84824.37391304347
287,2018-01-18,81124.64347826087
288,2018-01-19,74586.43076923076
289,2018-01-19,72794.86153846154
290,2018-01-19,71609.16923076923
291,2018-01-19,71043.2
292,2018-01-19,71104.7076923077
293,2018-01-19,72807.64615384614
294,2018-01-19,77352.13846153847
295,2018-01-19,83254.4
296,2018-01-19,85205.12307692308
297,2018-01-19,84842.07692307694
298,2018-01-19,84110.66153846154
299,2018-01-19,83200.10769230769
300,2018-01-19,82020.13846153847
301,2018-01-19,80876.26153846153
302,2018-01-19,80033.07692307692
303,2018-01-19,79018.30769230769
304,2018-01-19,78363.61538461539
305,2018-01-19,79177.06153846154
306,2018-01-19,81289.56923076924
307,2018-01-19,83488.01538461538
308,2018-01-19,83238.84615384616
309,2018-01-19,81658.81538461539
310,2018-01-19,78802.43076923076
311,2018-01-19,75191.38461538461
312,2018-01-20,72951.76000000001
313,2018-01-20,70755.6
314,2018-01-20,69468.44
315,2018-01-20,68861.44
316,2018-01-20,68931.44
317,2018-01-20,70051.76
318,2018-01-20,73249.48
319,2018-01-20,77099.44
320,2018-01-20,79460.95999999999
321,2018-01-20,80431.72
322,2018-01-20,80562.4
323,2018-01-20,79812.92
324,2018-01-20,78893.72
325,2018-01-20,77617.44
326,2018-01-20,76721.72
327,2018-01-20,75991.6
328,2018-01-20,75729.0
329,2018-01-20,76596.48
330,2018-01-20,78502.32
331,2018-01-20,80480.52
332,2018-01-20,80069.36
333,2018-01-20,78401.84
334,2018-01-20,75765.16
335,2018-01-20,72249.52
336,2018-01-21,70202.57142857142
337,2018-01-21,68309.6
338,2018-01-21,67567.08571428571
339,2018-01-21,67737.71428571429
340,2018-01-21,68057.11428571428
341,2018-01-21,69078.02857142857
342,2018-01-21,71697.91428571429
343,2018-01-21,75336.20000000001
344,2018-01-21,77262.94285714286
345,2018-01-21,77565.22857142857
346,2018-01-21,77230.79999999999
347,2018-01-21,76230.94285714286
348,2018-01-21,75231.31428571428
349,2018-01-21,74400.48571428572
350,2018-01-21,73730.20000000001
351,2018-01-21,72982.22857142857
352,2018-01-21,72909.88571428572
353,2018-01-21,73796.94285714286
354,2018-01-21,76027.54285714286
355,2018-01-21,79660.05714285714
356,2018-01-21,80090.34285714285
357,2018-01-21,78125.28571428571
358,2018-01-21,75170.65714285715
359,2018-01-21,71269.05714285714
360,2018-01-22,73207.74
361,2018-01-22,70832.42
362,2018-01-22,69334.88
363,2018-01-22,68610.58
364,2018-01-22,68556.42
365,2018-01-22,69434.62
366,2018-01-22,72046.96
367,2018-01-22,76054.98
368,2018-01-22,78356.14000000001
369,2018-01-22,79599.36
370,2018-01-22,80269.08
371,2018-01-22,80036.88
372,2018-01-22,79173.66
373,2018-01-22,77924.56
374,2018-01-22,76760.08
375,2018-01-22,75742.84
376,2018-01-22,75281.06
377,2018-01-22,76244.95999999999
378,2018-01-22,79133.45999999999
379,2018-01-22,81461.54000000001
380,2018-01-22,80939.14
381,2018-01-22,79485.54000000001
382,2018-01-22,77029.98
383,2018-01-22,73768.44
384,2018-01-23,68967.2
385,2018-01-23,66802.44
386,2018-01-23,65621.24
387,2018-01-23,65133.08
388,2018-01-23,65248.03999999999
389,2018-01-23,66735.08
390,2018-01-23,70339.32
391,2018-01-23,75484.95999999999
392,2018-01-23,77647.72
393,2018-01-23,78327.95999999999
394,2018-01-23,79033.48
395,2018-01-23,79217.2
396,2018-01-23,79097.68
397,2018-01-23,78913.07999999999
398,2018-01-23,78626.8
399,2018-01-23,78229.56
400,2018-01-23,78056.72
401,2018-01-23,79401.52
402,2018-01-23,82114.2
403,2018-01-23,84190.16
404,2018-01-23,83522.84000000001
405,2018-01-23,81676.76
406,2018-01-23,78528.4
407,2018-01-23,74779.6
408,2018-01-24,75667.86666666667
409,2018-01-24,73794.01333333334
410,2018-01-24,72800.25333333333
411,2018-01-24,72465.72
412,2018-01-24,73105.89333333334
413,2018-01-24,75157.64
414,2018-01-24,80444.05333333333
415,2018-01-24,87297.08
416,2018-01-24,89677.34666666668
417,2018-01-24,89183.10666666666
418,2018-01-24,88341.69333333333
419,2018-01-24,87216.54666666668
420,2018-01-24,85827.13333333333
421,2018-01-24,84500.90666666666
422,2018-01-24,83500.13333333333
423,2018-01-24,82458.96
424,2018-01-24,82206.12
425,2018-01-24,84325.2
426,2018-01-24,88460.30666666667
427,2018-01-24,90875.65333333332
428,2018-01-24,90547.41333333333
429,2018-01-24,88973.93333333332
430,2018-01-24,85746.37333333332
431,2018-01-24,81494.23999999999
432,2018-01-25,83928.3
433,2018-01-25,82162.8
434,2018-01-25,81143.9
435,2018-01-25,80719.40000000001
436,2018-01-25,80866.6
437,2018-01-25,82458.6
438,2018-01-25,87422.79999999999
439,2018-01-25,94171.29999999999
440,2018-01-25,96042.6
441,2018-01-25,94614.2
442,2018-01-25,92343.6
443,2018-01-25,90047.9
444,2018-01-25,87514.5
445,2018-01-25,85378.7
446,2018-01-25,83759.4
447,2018-01-25,82466.5
448,2018-01-25,81857.2
449,2018-01-25,83788.7
450,2018-01-25,87749.6
451,2018-01-25,89119.1
452,2018-01-25,88288.8
453,2018-01-25,86548.20000000001
454,2018-01-25,83603.0
455,2018-01-25,79489.4
456,2018-01-26,74586.43076923076
457,2018-01-26,72794.86153846154
458,2018-01-26,71609.16923076923
459,2018-01-26,71043.2
460,2018-01-26,71104.7076923077
461,2018-01-26,72807.64615384614
462,2018-01-26,77352.13846153847
463,2018-01-26,83254.4
464,2018-01-26,85205.12307692308
465,2018-01-26,84842.07692307694
466,2018-01-26,84110.66153846154
467,2018-01-26,83200.10769230769
468,2018-01-26,82020.13846153847
469,2018-01-26,80876.26153846153
470,2018-01-26,80033.07692307692
471,2018-01-26,79018.30769230769
472,2018-01-26,78363.61538461539
473,2018-01-26,79177.06153846154
474,2018-01-26,81289.56923076924
475,2018-01-26,83488.01538461538
476,2018-01-26,83238.84615384616
477,2018-01-26,81658.81538461539
478,2018-01-26,78802.43076923076
479,2018-01-26,75191.38461538461
480,2018-01-27,72583.36
481,2018-01-27,70253.79999999999
482,2018-01-27,68674.0
483,2018-01-27,67891.04000000001
484,2018-01-27,68026.32
485,2018-01-27,69341.44
486,2018-01-27,73655.59999999999
487,2018-01-27,79802.52
488,2018-01-27,82277.12
489,2018-01-27,82606.64
490,2018-01-27,82677.36
491,2018-01-27,82423.32
492,2018-01-27,81780.23999999999
493,2018-01-27,81101.48
494,2018-01-27,80508.4
495,2018-01-27,80796.0
496,2018-01-27,80525.6
497,2018-01-27,82048.56
498,2018-01-27,84824.48000000001
499,2018-01-27,85865.08
500,2018-01-27,84940.92
501,2018-01-27,83003.12
502,2018-01-27,79981.4
503,2018-01-27,76022.68
504,2018-01-28,66236.85714285714
505,2018-01-28,64019.37142857142
506,2018-01-28,62544.428571428565
507,2018-01-28,61999.02857142857
508,2018-01-28,61796.97142857143
509,2018-01-28,62501.71428571428
510,2018-01-28,64641.37142857142
511,2018-01-28,68019.71428571429
512,2018-01-28,70741.88571428572
513,2018-01-28,72411.51428571428
514,2018-01-28,73754.05714285714
515,2018-01-28,74323.6857142857
516,2018-01-28,74369.11428571428
517,2018-01-28,74386.14285714286
518,2018-01-28,74055.14285714286
519,2018-01-28,73713.22857142857
520,2018-01-28,73897.88571428572
521,2018-01-28,75577.02857142859
522,2018-01-28,79313.14285714286
523,2018-01-28,81014.8
524,2018-01-28,80633.51428571428
525,2018-01-28,78724.88571428572
526,2018-01-28,75850.77142857143
527,2018-01-28,71998.57142857142
528,2018-01-29,68559.86666666667
529,2018-01-29,66609.86666666667
530,2018-01-29,65614.37777777777
531,2018-01-29,65365.42222222223
532,2018-01-29,65778.84444444445
533,2018-01-29,67878.6888888889
534,2018-01-29,73269.55555555556
535,2018-01-29,80218.02222222222
536,2018-01-29,83256.6888888889
537,2018-01-29,83331.97777777776
538,2018-01-29,83391.7111111111
539,2018-01-29,83207.13333333333
540,2018-01-29,82587.15555555557
541,2018-01-29,81950.08888888889
542,2018-01-29,81272.48888888888
543,2018-01-29,80548.64444444445
544,2018-01-29,80375.93333333333
545,2018-01-29,81645.55555555556
546,2018-01-29,84905.13333333333
547,2018-01-29,86523.2888888889
548,2018-01-29,85900.66666666666
549,2018-01-29,84121.53333333333
550,2018-01-29,80902.53333333333
551,2018-01-29,77019.75555555556
552,2018-01-30,75606.56
553,2018-01-30,73401.2
554,2018-01-30,72219.04000000001
555,2018-01-30,71847.84
556,2018-01-30,72292.12
557,2018-01-30,73846.88
558,2018-01-30,78691.20000000001
559,2018-01-30,85387.32
560,2018-01-30,87738.44
561,2018-01-30,87161.4
562,2018-01-30,86311.4
563,2018-01-30,85356.44
564,2018-01-30,84109.12
565,2018-01-30,83080.64000000001
566,2018-01-30,82374.48000000001
567,2018-01-30,81457.6
568,2018-01-30,81051.32
569,2018-01-30,82301.64000000001
570,2018-01-30,85446.84
571,2018-01-30,87235.32
572,2018-01-30,86350.0
573,2018-01-30,84489.64
574,2018-01-30,81421.48
575,2018-01-30,77495.36
576,2018-01-31,73519.3
577,2018-01-31,71373.85
578,2018-01-31,70068.65
579,2018-01-31,69405.95000000001
580,2018-01-31,69700.1
581,2018-01-31,71046.55
582,2018-01-31,75084.0
583,2018-01-31,80750.9
584,2018-01-31,83056.9
585,2018-01-31,82968.29999999999
586,2018-01-31,82986.5
587,2018-01-31,82699.75
588,2018-01-31,82006.75
589,2018-01-31,81200.70000000001
590,2018-01-31,80649.20000000001
591,2018-01-31,80007.9
592,2018-01-31,79869.85
593,2018-01-31,81461.85
594,2018-01-31,85193.9
595,2018-01-31,86544.85
596,2018-01-31,85641.35
597,2018-01-31,83874.9
598,2018-01-31,81133.7
599,2018-01-31,77396.0
600,2018-02-01,73134.72
601,2018-02-01,70880.56
602,2018-02-01,69517.44
603,2018-02-01,69147.20000000001
604,2018-02-01,69559.04000000001
605,2018-02-01,71063.8
606,2018-02-01,75704.64
607,2018-02-01,82328.84
608,2018-02-01,85106.52
609,2018-02-01,85084.23999999999
610,2018-02-01,85106.36
611,2018-02-01,84781.52
612,2018-02-01,84134.44
613,2018-02-01,83533.28
614,2018-02-01,83140.92
615,2018-02-01,82636.6
616,2018-02-01,82609.72
617,2018-02-01,84485.48
618,2018-02-01,88067.08
619,2018-02-01,89773.72
620,2018-02-01,89020.68
621,2018-02-01,87604.95999999999
622,2018-02-01,84433.16
623,2018-02-01,80262.08
624,2018-02-02,69280.42857142858
625,2018-02-02,66699.0
626,2018-02-02,64986.8
627,2018-02-02,64159.0
628,2018-02-02,64194.97142857143
629,2018-02-02,65289.65714285715
630,2018-02-02,68132.14285714286
631,2018-02-02,72183.68571428572
632,2018-02-02,74742.34285714285
633,2018-02-02,76088.77142857143
634,2018-02-02,77004.25714285714
635,2018-02-02,77061.8
636,2018-02-02,76416.31428571428
637,2018-02-02,75037.82857142857
638,2018-02-02,73697.82857142857
639,2018-02-02,72649.88571428572
640,2018-02-02,72375.8
641,2018-02-02,74337.82857142857
642,2018-02-02,78081.31428571428
643,2018-02-02,79086.97142857143
644,2018-02-02,78740.65714285715
645,2018-02-02,77755.08571428571
646,2018-02-02,75739.51428571428
647,2018-02-02,72583.37142857142
648,2018-02-03,68947.22222222222
649,2018-02-03,66637.88888888889
650,2018-02-03,65325.55555555556
651,2018-02-03,64628.044444444444
652,2018-02-03,64732.4
653,2018-02-03,65798.02222222222
654,2018-02-03,68657.84444444445
655,2018-02-03,72299.28888888888
656,2018-02-03,74555.6888888889
657,2018-02-03,75900.15555555555
658,2018-02-03,77284.0
659,2018-02-03,77944.84444444445
660,2018-02-03,77990.88888888888
661,2018-02-03,77437.13333333333
662,2018-02-03,76955.22222222222
663,2018-02-03,76405.66666666667
664,2018-02-03,76480.53333333333
665,2018-02-03,78450.64444444445
666,2018-02-03,81378.75555555554
667,2018-02-03,81896.37777777777
668,2018-02-03,81034.11111111112
669,2018-02-03,79584.66666666667
670,2018-02-03,77052.97777777778
671,2018-02-03,73619.4
672,2018-02-04,69937.25
673,2018-02-04,67694.6
674,2018-02-04,66105.15
675,2018-02-04,65320.45
676,2018-02-04,65281.2
677,2018-02-04,66149.9
678,2018-02-04,68704.9
679,2018-02-04,72180.1
680,2018-02-04,74353.25
681,2018-02-04,75835.85
682,2018-02-04,77451.7
683,2018-02-04,78158.95
684,2018-02-04,78422.85
685,2018-02-04,78380.29999999999
686,2018-02-04,78164.7
687,2018-02-04,77925.6
688,2018-02-04,78143.3
689,2018-02-04,80760.65
690,2018-02-04,84390.25
691,2018-02-04,85401.3
692,2018-02-04,84606.8
693,2018-02-04,83055.45000000001
694,2018-02-04,80333.04999999999
695,2018-02-04,76605.55
696,2018-02-05,74018.84
697,2018-02-05,71887.5
698,2018-02-05,70665.45999999999
699,2018-02-05,70240.56
700,2018-02-05,70638.45999999999
701,2018-02-05,72540.74
702,2018-02-05,76967.92
703,2018-02-05,82858.51999999999
704,2018-02-05,85665.58
705,2018-02-05,86002.26
706,2018-02-05,86093.68
707,2018-02-05,85603.65999999999
708,2018-02-05,84744.1
