,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h
2010-02-11,8555.3017578125,8289.9990234375,8094.78564453125,7724.49853515625,7470.681640625,7231.484375,7063.89599609375,6957.9892578125,7028.44775390625,7131.21826171875,7347.576171875,7858.05517578125,8337.1865234375,8731.0419921875,9239.125,9465.025390625,9932.1650390625,10327.2099609375,10847.1259765625,10966.921875,11290.013671875,11478.640625,11577.2861328125,11657.0849609375,11865.5458984375,11934.232421875,12250.921875,12403.6064453125,12512.5908203125,12496.8447265625,12674.7041015625,12664.7275390625,12605.5869140625,12385.2890625,12286.0703125,11861.1845703125,11612.1953125,11191.8203125,11088.95703125,10831.8857421875,10722.580078125,10380.2353515625,9945.4228515625,9770.115234375,9401.8505859375,9180.1015625,8871.4326171875,8700.599609375
2010-02-12,8524.4091796875,8247.408203125,8053.869140625,7690.671875,7432.6474609375,7199.75634765625,7030.28857421875,6939.9892578125,7019.95849609375,7123.9541015625,7341.2021484375,7869.716796875,8354.8349609375,8741.572265625,9249.486328125,9457.474609375,9927.6171875,10342.9482421875,10878.955078125,11002.3720703125,11337.2099609375,11534.1025390625,11638.7119140625,11711.0546875,11938.91796875,12008.4140625,12337.357421875,12496.20703125,12602.1669921875,12588.283203125,12776.29296875,12755.791015625,12695.1787109375,12480.9462890625,12389.736328125,11973.7685546875,11708.8076171875,11261.14453125,11143.8916015625,10876.9951171875,10769.185546875,10419.861328125,9975.609375,9793.47265625,9429.984375,9189.271484375,8892.8515625,8704.0703125
2010-02-13,8534.96875,8291.3212890625,8108.6318359375,7722.3271484375,7490.20166015625,7228.81884765625,7072.92333984375,6989.48681640625,7033.48681640625,7179.9189453125,7412.1572265625,7995.57958984375,8508.234375,8931.35546875,9406.1953125,9619.8271484375,9985.30859375,10278.0908203125,10634.8388671875,10735.357421875,10905.2607421875,10976.7548828125,11043.6875,11074.083984375,11175.544921875,11188.7333984375,11362.96484375,11451.4892578125,11493.5849609375,11434.2392578125,11567.734375,11576.7666015625,11526.2607421875,11395.1318359375,11290.51171875,10921.4052734375,10729.1748046875,10470.46875,10443.83203125,10286.6357421875,10179.4873046875,9853.919921875,9481.9013671875,9390.140625,9113.419921875,8992.3974609375,8742.2783203125,8594.0283203125
2010-02-14,7506.8271484375,7318.740234375,7152.7734375,6859.63232421875,6639.9150390625,6439.49658203125,6254.8681640625,6184.0439453125,6165.81689453125,6185.22900390625,6254.72314453125,6440.5673828125,6641.744140625,6810.017578125,7055.30078125,7390.14794921875,7717.7216796875,8088.30517578125,8281.2294921875,8535.5458984375,8581.1240234375,8601.40234375,8588.392578125,8542.46875,8495.6787109375,8466.2109375,8449.09375,8383.685546875,8381.494140625,8364.8544921875,8344.6962890625,8342.654296875,8394.962890625,8359.8544921875,8463.0712890625,8404.3203125,8513.1728515625,8538.083984375,8557.8671875,8518.15625,8400.1689453125,8194.6513671875,8032.41162109375,7952.69287109375,7818.25830078125,7798.48974609375,7701.73876953125,7589.9130859375
2010-02-15,7652.19482421875,7487.51904296875,7283.51513671875,7038.103515625,6746.298828125,6592.40380859375,6435.34326171875,6398.212890625,6456.447265625,6609.1982421875,6793.751953125,7203.19482421875,7625.193359375,8054.92041015625,8447.015625,8759.4306640625,9080.1064453125,9460.802734375,9647.3310546875,9888.9013671875,10045.51953125,10153.783203125,10272.408203125,10396.2880859375,10469.3310546875,10602.369140625,10693.025390625,10797.0283203125,10849.08984375,10925.38671875,10938.0068359375,10983.8017578125,10979.578125,10850.111328125,10753.4072265625,10510.634765625,10353.564453125,10134.0869140625,9961.1787109375,9890.6806640625,9744.076171875,9446.9599609375,9132.904296875,9004.9189453125,8719.3876953125,8613.6064453125,8381.59765625,8178.77685546875
2010-02-16,8194.4443359375,7984.63720703125,7793.560546875,7433.6826171875,7218.92236328125,6998.65380859375,6880.087890625,6844.33056640625,6905.24560546875,7113.09130859375,7395.61474609375,8038.81787109375,8621.2060546875,9078.4189453125,9551.548828125,9800.2783203125,10078.810546875,10358.048828125,10576.7333984375,10703.24609375,10836.853515625,10884.12890625,10975.7216796875,11026.07421875,11127.62890625,11160.873046875,11279.8828125,11356.08203125,11395.8818359375,11370.775390625,11472.248046875,11469.34375,11443.798828125,11328.1875,11200.28515625,10829.5732421875,10621.3798828125,10348.2353515625,10283.7666015625,10211.1474609375,10078.35546875,9751.4306640625,9364.1015625,9299.26953125,9033.0146484375,8925.2529296875,8677.861328125,8480.0478515625
2010-02-17,7884.85205078125,7702.8017578125,7522.404296875,7223.7587890625,6979.814453125,6763.373046875,6604.65625,6577.623046875,6610.32275390625,6787.3359375,7006.8818359375,7524.658203125,8007.751953125,8438.2919921875,8851.2412109375,9104.228515625,9362.2841796875,9642.05859375,9779.140625,9956.8798828125,10020.5791015625,10052.4443359375,10131.2587890625,10169.8505859375,10194.28515625,10244.68359375,10264.80078125,10316.4482421875,10319.9775390625,10314.2705078125,10347.0927734375,10375.3056640625,10370.5693359375,10299.2763671875,10225.8173828125,9998.9775390625,9883.6220703125,9732.8740234375,9669.541015625,9618.3251953125,9476.251953125,9188.38671875,8895.998046875,8832.4365234375,8618.3486328125,8580.650390625,8398.537109375,8236.0146484375
2010-02-18,7845.20947265625,7664.86474609375,7471.3515625,7164.83349609375,6921.7744140625,6730.25927734375,6594.71630859375,6583.44677734375,6635.626953125,6838.4892578125,7092.2587890625,7660.69140625,8184.93115234375,8615.560546875,9020.9990234375,9285.7919921875,9529.0302734375,9823.314453125,9956.05859375,10136.7255859375,10211.2861328125,10246.7001953125,10334.8935546875,10392.150390625,10428.07421875,10486.6435546875,10519.1103515625,10578.3525390625,10592.126953125,10592.4833984375,10634.5283203125,10657.08203125,10657.8212890625,10572.9990234375,10477.9033203125,10207.2734375,10052.81640625,9859.052734375,9778.3681640625,9749.72265625,9606.52734375,9306.267578125,8983.912109375,8931.8310546875,8705.328125,8642.970703125,8444.11328125,8254.3798828125
2010-02-19,7749.546875,7561.29541015625,7373.50830078125,7071.94384765625,6825.79931640625,6639.93408203125,6494.25927734375,6492.21875,6532.02392578125,6704.49462890625,6925.5400390625,7434.8759765625,7920.61962890625,8317.361328125,8710.8544921875,8979.0810546875,9240.9697265625,9533.0048828125,9691.228515625,9856.95703125,9928.9970703125,9965.6025390625,10035.9951171875,10078.705078125,10084.244140625,10130.3173828125,10159.341796875,10217.71484375,10221.984375,10207.880859375,10252.8359375,10278.7734375,10295.728515625,10199.8203125,10143.2783203125,9900.7607421875,9773.8212890625,9604.1298828125,9557.15625,9524.70703125,9401.2666015625,9116.8935546875,8822.830078125,8778.5439453125,8562.859375,8507.17578125,8322.8642578125,8161.07080078125
2010-02-20,7625.56689453125,7469.1044921875,7284.20751953125,6991.7294921875,6752.0302734375,6581.01806640625,6409.06689453125,6341.24169921875,6353.681640625,6452.74072265625,6590.96728515625,6910.46044921875,7248.19091796875,7600.8076171875,7937.98681640625,8269.9794921875,8585.966796875,8923.6796875,9085.669921875,9339.2744140625,9430.662109375,9505.5673828125,9573.263671875,9638.2353515625,9632.81640625,9721.9560546875,9763.2626953125,9803.2587890625,9836.7373046875,9867.9287109375,9863.0869140625,9905.541015625,9938.234375,9845.04296875,9809.298828125,9615.556640625,9586.5009765625,9478.533203125,9434.2197265625,9375.85546875,9212.5107421875,8941.4931640625,8702.3203125,8599.4892578125,8372.96484375,8320.7900390625,8130.4130859375,7999.6494140625
2010-02-21,7843.74951171875,7569.79150390625,7452.81005859375,7146.22412109375,6916.53173828125,6669.958984375,6427.55322265625,6353.38916015625,6309.330078125,6263.8466796875,6262.86083984375,6390.68310546875,6620.81494140625,6834.13818359375,7267.28759765625,7516.92822265625,7998.3125,8393.4658203125,8808.5830078125,9023.3505859375,9246.412109375,9452.5927734375,9482.53125,9495.697265625,9543.091796875,9604.9794921875,9822.74609375,9909.9267578125,9950.1259765625,9895.52734375,10043.650390625,9989.958984375,10027.2333984375,9884.0400390625,9962.90234375,9828.525390625,9853.96875,9649.8681640625,9628.3623046875,9409.2958984375,9255.1689453125,8977.390625,8770.8232421875,8590.8828125,8323.6005859375,8206.4423828125,8011.0068359375,7955.15673828125
2010-02-22,8170.63037109375,7916.46240234375,7670.9189453125,7419.56982421875,7061.9111328125,6918.42236328125,6762.57666015625,6709.18798828125,6843.05322265625,6971.228515625,7197.60107421875,7671.6884765625,8166.41162109375,8593.09765625,9108.9365234375,9371.6669921875,9870.4580078125,10427.1337890625,10963.16796875,11151.4794921875,11598.3349609375,11897.986328125,12060.2646484375,12258.107421875,12570.572265625,12744.462890625,13162.3193359375,13387.15625,13548.81640625,13640.275390625,13806.154296875,13792.892578125,13729.4228515625,13436.37890625,13295.1123046875,12859.0390625,12470.3994140625,11878.51953125,11567.4619140625,11309.53515625,11202.65234375,10843.2802734375,10336.5546875,10092.7041015625,9641.2373046875,9314.72265625,8955.923828125,8681.2734375
2010-02-23,8453.1376953125,8212.7490234375,8025.0859375,7629.2900390625,7410.28955078125,7192.37158203125,7076.8896484375,7035.10986328125,7119.56494140625,7329.279296875,7658.2763671875,8391.884765625,9044.5,9525.01171875,10045.5380859375,10266.376953125,10574.5849609375,10859.4052734375,11159.51953125,11247.318359375,11447.2587890625,11528.248046875,11625.2099609375,11691.30859375,11846.6015625,11873.271484375,12082.2333984375,12190.2490234375,12262.595703125,12216.736328125,12378.2802734375,12340.76953125,12299.2685546875,12148.62109375,11999.73828125,11554.17578125,11276.984375,10897.7841796875,10822.708984375,10692.91796875,10554.970703125,10197.1298828125,9749.412109375,9657.078125,9347.6728515625,9178.7587890625,8906.5068359375,8690.583984375
2010-02-24,8033.72265625,7817.41552734375,7667.310546875,7340.18603515625,7107.02197265625,6852.583984375,6654.80810546875,6617.9208984375,6635.68896484375,6750.93896484375,6940.96240234375,7424.74560546875,7865.62451171875,8240.7119140625,8672.046875,8858.5478515625,9138.1826171875,9367.21484375,9585.8916015625,9692.578125,9737.2265625,9754.1728515625,9784.0009765625,9723.29296875,9728.015625,9700.814453125,9722.203125,9737.8935546875,9711.8818359375,9632.4794921875,9693.1533203125,9705.703125,9688.4912109375,9625.58203125,9639.3466796875,9482.6396484375,9435.6923828125,9339.119140625,9376.9951171875,9267.0625,9141.6630859375,8869.3037109375,8614.1474609375,8567.6611328125,8408.69140625,8404.7265625,8288.765625,8187.00732421875
2010-02-25,7735.3447265625,7549.16162109375,7365.92236328125,7053.26025390625,6784.0634765625,6604.19482421875,6453.86376953125,6470.72314453125,6543.2265625,6737.87109375,6985.51025390625,7556.0439453125,8087.2841796875,8481.8671875,8882.8955078125,9067.529296875,9281.37109375,9551.6220703125,9702.892578125,9825.060546875,9863.12109375,9873.7607421875,9912.0263671875,9885.4296875,9882.2412109375,9892.08203125,9889.9677734375,9900.7578125,9866.4921875,9819.4697265625,9858.30078125,9868.119140625,9856.7529296875,9790.2978515625,9754.9443359375,9558.9345703125,9439.2578125,9279.080078125,9238.052734375,9223.625,9106.9345703125,8836.544921875,8548.4697265625,8566.58203125,8408.578125,8377.8203125,8261.9677734375,8097.18017578125
2010-02-26,7792.3955078125,7595.53662109375,7414.61572265625,7098.705078125,6863.58740234375,6665.037109375,6517.89208984375,6521.07373046875,6560.08984375,6730.62646484375,6956.92041015625,7483.8291015625,7983.59375,8371.6328125,8780.4560546875,9024.5625,9272.8330078125,9535.140625,9699.6044921875,9830.2734375,9885.0458984375,9901.8095703125,9955.9453125,9951.5263671875,9955.7392578125,9967.916015625,9983.732421875,10018.498046875,10004.3486328125,9962.8125,10016.6796875,10033.7587890625,10040.3134765625,9956.20703125,9919.69921875,9691.82421875,9585.3291015625,9428.4033203125,9417.34765625,9385.5732421875,9271.9072265625,8996.732421875,8702.611328125,8686.4228515625,8495.259765625,8457.783203125,8293.2041015625,8142.89404296875
2010-02-27,7839.23388671875,7676.01806640625,7488.72998046875,7217.1875,6943.95849609375,6746.9931640625,6551.046875,6451.88037109375,6469.7646484375,6562.14990234375,6688.3740234375,6991.44189453125,7316.6875,7711.12548828125,8091.79296875,8400.791015625,8754.880859375,9127.2724609375,9337.8662109375,9594.2421875,9734.966796875,9842.1494140625,9927.0009765625,10014.478515625,10063.4580078125,10174.1953125,10261.818359375,10323.5302734375,10376.65625,10435.0869140625,10428.0,10476.0400390625,10468.3740234375,10363.5634765625,10305.4140625,10108.9169921875,10052.6123046875,9911.4853515625,9802.23828125,9692.0986328125,9530.6591796875,9250.5654296875,8993.865234375,8844.2880859375,8582.5830078125,8510.125,8301.02734375,8157.8671875
2010-02-28,7703.595703125,7505.73193359375,7343.5078125,7083.74462890625,6811.85400390625,6610.98193359375,6419.193359375,6425.50439453125,6462.224609375,6603.77099609375,6793.0419921875,7271.6806640625,7714.4892578125,8129.21826171875,8540.583984375,8755.3798828125,9019.9892578125,9295.7158203125,9452.2978515625,9602.6298828125,9662.6962890625,9693.9521484375,9760.8408203125,9759.13671875,9782.4033203125,9803.240234375,9815.53125,9862.64453125,9839.9296875,9819.912109375,9852.3505859375,9869.2890625,9862.95703125,9814.1865234375,9802.48828125,9684.296875,9591.11328125,9465.7568359375,9400.134765625,9322.3984375,9196.521484375,8924.4189453125,8661.0341796875,8591.2626953125,8409.1826171875,8385.236328125,8261.140625,8103.720703125
