date,hour,temp,load,weekday,season
2006-01-04,0.0,19.5,7526.44167,3,2
2006-01-04,0.5,19.35,7340.255,3,2
2006-01-04,1.0,19.2,7113.48333,3,2
2006-01-04,1.5,19.1,6772.77,3,2
2006-01-04,2.0,19.0,6490.73167,3,2
2006-01-04,2.5,18.85,6332.30333,3,2
2006-01-04,3.0,18.7,6252.63333,3,2
2006-01-04,3.5,18.65,6232.96667,3,2
2006-01-04,4.0,18.6,6250.015,3,2
2006-01-04,4.5,18.5,6422.30833,3,2
2006-01-04,5.0,18.4,6609.35667,3,2
2006-01-04,5.5,18.7,6995.36333,3,2
2006-01-04,6.0,19.0,7333.25833,3,2
2006-01-04,6.5,19.55,7638.99833,3,2
2006-01-04,7.0,20.1,8009.26167,3,2
2006-01-04,7.5,20.3,8336.075,3,2
2006-01-04,8.0,20.5,8615.20333,3,2
2006-01-04,8.5,20.85,8957.15333,3,2
2006-01-04,9.0,21.2,9037.27667,3,2
2006-01-04,9.5,21.3,9102.865,3,2
2006-01-04,10.0,21.4,9115.16167,3,2
2006-01-04,10.5,21.45,9092.605,3,2
2006-01-04,11.0,21.5,9065.49667,3,2
2006-01-04,11.5,20.85,8938.875,3,2
2006-01-04,12.0,20.2,8949.79,3,2
2006-01-04,12.5,20.1,9016.86833,3,2
2006-01-04,13.0,20.0,8940.05667,3,2
2006-01-04,13.5,19.8,8884.26667,3,2
2006-01-04,14.0,19.6,8863.56167,3,2
2006-01-04,14.5,19.4,8838.27167,3,2
2006-01-04,15.0,19.2,8890.97333,3,2
2006-01-04,15.5,19.1,8917.07667,3,2
2006-01-04,16.0,19.0,8864.67667,3,2
2006-01-04,16.5,18.95,8871.46167,3,2
2006-01-04,17.0,18.9,8787.24833,3,2
2006-01-04,17.5,18.9,8569.93833,3,2
2006-01-04,18.0,18.9,8497.72167,3,2
2006-01-04,18.5,18.9,8284.92167,3,2
2006-01-04,19.0,18.9,8122.15333,3,2
2006-01-04,19.5,18.95,8243.82333,3,2
2006-01-04,20.0,19.0,8328.74,3,2
2006-01-04,20.5,19.15,8165.08667,3,2
2006-01-04,21.0,19.3,7936.01667,3,2
2006-01-04,21.5,19.55,8035.38333,3,2
2006-01-04,22.0,19.8,7928.495,3,2
2006-01-04,22.5,19.85,7931.40167,3,2
2006-01-04,23.0,19.9,7812.46667,3,2
2006-01-04,23.5,20.25,7629.6,3,2
2006-01-05,0.0,20.6,7467.54167,4,2
2006-01-05,0.5,20.3,7270.78833,4,2
2006-01-05,1.0,20.0,7066.65333,4,2
2006-01-05,1.5,20.1,6712.65667,4,2
2006-01-05,2.0,20.2,6408.31,4,2
2006-01-05,2.5,20.1,6189.755,4,2
2006-01-05,3.0,20.0,6086.95833,4,2
2006-01-05,3.5,20.1,6062.905,4,2
2006-01-05,4.0,20.2,6095.85667,4,2
2006-01-05,4.5,20.35,6240.735,4,2
2006-01-05,5.0,20.5,6446.30333,4,2
2006-01-05,5.5,20.85,6835.52333,4,2
2006-01-05,6.0,21.2,7209.67833,4,2
2006-01-05,6.5,21.55,7556.89833,4,2
2006-01-05,7.0,21.9,7944.99667,4,2
2006-01-05,7.5,22.25,8279.40167,4,2
2006-01-05,8.0,22.6,8449.71667,4,2
2006-01-05,8.5,23.2,8836.89667,4,2
2006-01-05,9.0,23.8,9030.35333,4,2
2006-01-05,9.5,23.9,9089.92667,4,2
2006-01-05,10.0,24.0,9145.73833,4,2
2006-01-05,10.5,24.0,9141.73833,4,2
2006-01-05,11.0,24.0,9103.31333,4,2
2006-01-05,11.5,23.6,9081.44,4,2
2006-01-05,12.0,23.2,9034.89667,4,2
2006-01-05,12.5,23.55,9059.28333,4,2
2006-01-05,13.0,23.9,9018.345,4,2
2006-01-05,13.5,24.75,8929.175,4,2
2006-01-05,14.0,25.6,8952.62167,4,2
2006-01-05,14.5,25.95,8909.26833,4,2
2006-01-05,15.0,26.3,8913.96,4,2
2006-01-05,15.5,25.2,8908.565,4,2
2006-01-05,16.0,24.1,8983.31167,4,2
2006-01-05,16.5,24.05,9001.805,4,2
2006-01-05,17.0,24.0,9044.885,4,2
2006-01-05,17.5,23.45,8876.29833,4,2
2006-01-05,18.0,22.9,8771.89167,4,2
2006-01-05,18.5,22.4,8593.185,4,2
2006-01-05,19.0,21.9,8478.74,4,2
2006-01-05,19.5,21.55,8480.69333,4,2
2006-01-05,20.0,21.2,8542.62333,4,2
2006-01-05,20.5,21.15,8241.53833,4,2
2006-01-05,21.0,21.1,8009.84333,4,2
2006-01-05,21.5,20.9,8074.20167,4,2
2006-01-05,22.0,20.7,7824.55833,4,2
2006-01-05,22.5,20.75,7955.73833,4,2
2006-01-05,23.0,20.8,7842.08167,4,2
2006-01-05,23.5,20.6,7728.87333,4,2
2006-01-06,0.0,20.4,7536.12333,5,2
2006-01-06,0.5,20.2,7351.495,5,2
2006-01-06,1.0,20.0,7075.27167,5,2
2006-01-06,1.5,19.85,6745.605,5,2
2006-01-06,2.0,19.7,6373.425,5,2
2006-01-06,2.5,19.55,6193.19333,5,2
2006-01-06,3.0,19.4,6100.96833,5,2
2006-01-06,3.5,19.45,6103.505,5,2
2006-01-06,4.0,19.5,6135.67,5,2
2006-01-06,4.5,19.75,6273.98667,5,2
2006-01-06,5.0,20.0,6468.90667,5,2
2006-01-06,5.5,20.35,6869.505,5,2
2006-01-06,6.0,20.7,7231.08167,5,2
2006-01-06,6.5,21.45,7570.15667,5,2
2006-01-06,7.0,22.2,7925.63667,5,2
2006-01-06,7.5,22.55,8362.99667,5,2
2006-01-06,8.0,22.9,8703.20833,5,2
2006-01-06,8.5,23.2,9049.52,5,2
2006-01-06,9.0,23.5,9208.065,5,2
2006-01-06,9.5,24.2,9353.45167,5,2
2006-01-06,10.0,24.9,9393.59667,5,2
2006-01-06,10.5,24.65,9349.065,5,2
2006-01-06,11.0,24.4,9449.09667,5,2
2006-01-06,11.5,25.0,9434.12167,5,2
2006-01-06,12.0,25.6,9479.70667,5,2
2006-01-06,12.5,25.45,9507.17167,5,2
2006-01-06,13.0,25.3,9518.45833,5,2
2006-01-06,13.5,25.6,9541.34833,5,2
2006-01-06,14.0,25.9,9589.825,5,2
2006-01-06,14.5,25.7,9611.14,5,2
2006-01-06,15.0,25.5,9612.58667,5,2
2006-01-06,15.5,25.5,9673.71,5,2
2006-01-06,16.0,25.5,9618.33,5,2
2006-01-06,16.5,25.3,9555.03,5,2
2006-01-06,17.0,25.1,9404.53667,5,2
2006-01-06,17.5,24.4,9104.795,5,2
2006-01-06,18.0,23.7,8928.02667,5,2
2006-01-06,18.5,22.9,8689.27,5,2
2006-01-06,19.0,22.1,8530.55333,5,2
2006-01-06,19.5,21.25,8474.36333,5,2
2006-01-06,20.0,20.4,8452.73833,5,2
2006-01-06,20.5,20.65,8276.66167,5,2
2006-01-06,21.0,20.9,8018.165,5,2
2006-01-06,21.5,21.3,8142.41167,5,2
2006-01-06,22.0,21.7,8091.98,5,2
2006-01-06,22.5,21.7,8142.59667,5,2
2006-01-06,23.0,21.7,7995.39167,5,2
2006-01-06,23.5,21.7,7819.59,5,2
2006-01-07,0.0,21.7,7619.9,5,2
2006-01-07,0.5,21.6,7390.98,5,2
2006-01-07,1.0,21.5,7084.75833,5,2
2006-01-07,1.5,21.4,6742.41333,5,2
2006-01-07,2.0,21.3,6433.325,5,2
2006-01-07,2.5,21.5,6251.47333,5,2
2006-01-07,3.0,21.7,6110.9,5,2
2006-01-07,3.5,21.65,6035.61167,5,2
2006-01-07,4.0,21.6,5979.96667,5,2
2006-01-07,4.5,21.5,6094.54167,5,2
2006-01-07,5.0,21.4,6165.06833,5,2
2006-01-07,5.5,21.6,6216.08833,5,2
2006-01-07,6.0,21.8,6366.43333,5,2
2006-01-07,6.5,22.25,6640.70667,5,2
2006-01-07,7.0,22.7,7005.09,5,2
2006-01-07,7.5,23.05,7439.02333,5,2
2006-01-07,8.0,23.4,7846.22333,5,2
2006-01-07,8.5,24.0,8219.12667,5,2
2006-01-07,9.0,24.6,8341.635,5,2
2006-01-07,9.5,25.05,8530.06333,5,2
2006-01-07,10.0,25.5,8541.365,5,2
2006-01-07,10.5,25.75,8539.335,5,2
2006-01-07,11.0,26.0,8508.52833,5,2
2006-01-07,11.5,26.25,8447.73667,5,2
2006-01-07,12.0,26.5,8441.68833,5,2
2006-01-07,12.5,26.3,8412.95167,5,2
2006-01-07,13.0,26.1,8361.135,5,2
2006-01-07,13.5,25.8,8283.93,5,2
2006-01-07,14.0,25.5,8215.245,5,2
2006-01-07,14.5,25.75,8203.15,5,2
2006-01-07,15.0,26.0,8249.59,5,2
2006-01-07,15.5,25.55,8274.58333,5,2
2006-01-07,16.0,25.1,8309.725,5,2
2006-01-07,16.5,24.85,8155.98833,5,2
2006-01-07,17.0,24.6,8190.38333,5,2
2006-01-07,17.5,24.25,8149.09333,5,2
2006-01-07,18.0,23.9,8094.035,5,2
2006-01-07,18.5,23.6,8024.53333,5,2
2006-01-07,19.0,23.3,7856.85667,5,2
2006-01-07,19.5,23.2,7899.585,5,2
2006-01-07,20.0,23.1,8134.78,5,2
2006-01-07,20.5,22.95,7995.06,5,2
2006-01-07,21.0,22.8,7925.40333,5,2
2006-01-07,21.5,22.65,7820.63,5,2
2006-01-07,22.0,22.5,7730.66,5,2
2006-01-07,22.5,22.35,7744.665,5,2
2006-01-07,23.0,22.2,7489.53833,5,2
2006-01-07,23.5,21.95,7282.68833,5,2
2006-01-08,0.0,21.7,7075.85167,7,2
2006-01-08,0.5,21.55,6886.97,7,2
2006-01-08,1.0,21.4,6658.70833,7,2
2006-01-08,1.5,21.4,6384.72,7,2
2006-01-08,2.0,21.4,6129.59833,7,2
2006-01-08,2.5,21.35,6047.925,7,2
2006-01-08,3.0,21.3,5925.18167,7,2
2006-01-08,3.5,21.15,5897.14,7,2
2006-01-08,4.0,21.0,5841.69333,7,2
2006-01-08,4.5,20.95,5892.83667,7,2
2006-01-08,5.0,20.9,5884.89167,7,2
2006-01-08,5.5,21.2,6000.27667,7,2
2006-01-08,6.0,21.5,6098.82667,7,2
2006-01-08,6.5,21.85,6305.275,7,2
2006-01-08,7.0,22.2,6651.26667,7,2
2006-01-08,7.5,22.7,6960.22667,7,2
2006-01-08,8.0,23.2,7359.755,7,2
2006-01-08,8.5,23.55,7672.97833,7,2
2006-01-08,9.0,23.9,7885.53833,7,2
2006-01-08,9.5,24.85,8180.59167,7,2
2006-01-08,10.0,25.8,8207.2,7,2
2006-01-08,10.5,26.15,8314.55333,7,2
2006-01-08,11.0,26.5,8315.545,7,2
2006-01-08,11.5,27.1,8479.37833,7,2
2006-01-08,12.0,27.7,8396.08,7,2
2006-01-08,12.5,27.5,8425.475,7,2
2006-01-08,13.0,27.3,8376.13167,7,2
2006-01-08,13.5,27.7,8362.39,7,2
2006-01-08,14.0,28.1,8414.84,7,2
2006-01-08,14.5,27.9,8427.64167,7,2
2006-01-08,15.0,27.7,8471.81167,7,2
2006-01-08,15.5,26.65,8488.78167,7,2
2006-01-08,16.0,25.6,8470.81333,7,2
2006-01-08,16.5,25.6,8375.91,7,2
2006-01-08,17.0,25.6,8446.94333,7,2
2006-01-08,17.5,25.25,8441.77667,7,2
2006-01-08,18.0,24.9,8427.52,7,2
2006-01-08,18.5,24.5,8326.58833,7,2
2006-01-08,19.0,24.1,8305.4,7,2
2006-01-08,19.5,23.95,8293.49833,7,2
2006-01-08,20.0,23.8,8504.99667,7,2
2006-01-08,20.5,23.8,8269.035,7,2
2006-01-08,21.0,23.8,8039.49,7,2
2006-01-08,21.5,23.65,7934.64167,7,2
2006-01-08,22.0,23.5,7760.47667,7,2
2006-01-08,22.5,23.4,7768.79,7,2
2006-01-08,23.0,23.3,7495.17333,7,2
2006-01-08,23.5,23.2,7251.59833,7,2
2006-01-09,0.0,23.1,7091.32833,1,2
2006-01-09,0.5,23.1,6887.23833,1,2
2006-01-09,1.0,23.1,6693.86667,1,2
2006-01-09,1.5,22.9,6438.89833,1,2
2006-01-09,2.0,22.7,6262.655,1,2
2006-01-09,2.5,22.75,6127.32167,1,2
2006-01-09,3.0,22.8,6106.93667,1,2
2006-01-09,3.5,22.7,6045.60667,1,2
2006-01-09,4.0,22.6,6159.0,1,2
2006-01-09,4.5,22.6,6357.79167,1,2
2006-01-09,5.0,22.6,6657.63833,1,2
2006-01-09,5.5,22.85,7141.33,1,2
2006-01-09,6.0,23.1,7609.635,1,2
2006-01-09,6.5,23.7,7991.81833,1,2
2006-01-09,7.0,24.3,8429.16833,1,2
2006-01-09,7.5,24.75,8828.15833,1,2
2006-01-09,8.0,25.2,9164.19167,1,2
2006-01-09,8.5,25.85,9566.97333,1,2
2006-01-09,9.0,26.5,9741.02833,1,2
2006-01-09,9.5,27.15,9898.785,1,2
2006-01-09,10.0,27.8,9944.21,1,2
2006-01-09,10.5,27.3,9977.89,1,2
2006-01-09,11.0,26.8,10082.79667,1,2
2006-01-09,11.5,27.35,10209.87167,1,2
2006-01-09,12.0,27.9,10186.90167,1,2
2006-01-09,12.5,27.7,10274.37667,1,2
2006-01-09,13.0,27.5,10373.41333,1,2
2006-01-09,13.5,27.7,10426.63667,1,2
2006-01-09,14.0,27.9,10429.025,1,2
2006-01-09,14.5,27.9,10488.28333,1,2
2006-01-09,15.0,27.9,10555.83333,1,2
2006-01-09,15.5,27.75,10614.42167,1,2
2006-01-09,16.0,27.6,10643.02833,1,2
2006-01-09,16.5,27.8,10569.46333,1,2
2006-01-09,17.0,28.0,10489.02833,1,2
2006-01-09,17.5,27.35,10163.96167,1,2
2006-01-09,18.0,26.7,10011.16667,1,2
2006-01-09,18.5,26.05,9708.81667,1,2
2006-01-09,19.0,25.4,9455.24167,1,2
2006-01-09,19.5,25.25,9401.43167,1,2
2006-01-09,20.0,25.1,9529.16333,1,2
2006-01-09,20.5,25.05,9407.88333,1,2
2006-01-09,21.0,25.0,9103.145,1,2
2006-01-09,21.5,24.85,9141.86833,1,2
2006-01-09,22.0,24.7,8817.46,1,2
2006-01-09,22.5,24.7,8711.73333,1,2
2006-01-09,23.0,24.7,8408.38667,1,2
2006-01-09,23.5,24.45,8214.64333,1,2
2006-01-10,0.0,24.2,7968.13667,2,2
2006-01-10,0.5,24.05,7701.34667,2,2
2006-01-10,1.0,23.9,7441.50333,2,2
2006-01-10,1.5,23.9,7095.89833,2,2
2006-01-10,2.0,23.9,6778.66333,2,2
2006-01-10,2.5,24.0,6611.19167,2,2
2006-01-10,3.0,24.1,6493.04667,2,2
2006-01-10,3.5,24.05,6493.35,2,2
2006-01-10,4.0,24.0,6529.87,2,2
2006-01-10,4.5,24.15,6707.39333,2,2
2006-01-10,5.0,24.3,6928.72,2,2
2006-01-10,5.5,24.5,7392.14667,2,2
2006-01-10,6.0,24.7,7968.85333,2,2
2006-01-10,6.5,25.45,8396.61,2,2
2006-01-10,7.0,26.20000001,8898.98,2,2
2006-01-10,7.5,27.7,9400.79167,2,2
2006-01-10,8.0,29.2,9825.81833,2,2
2006-01-10,8.5,31.05000001,10211.9,2,2
2006-01-10,9.0,32.9,10465.875,2,2
2006-01-10,9.5,31.25,10656.65,2,2
2006-01-10,10.0,29.6,10841.61333,2,2
2006-01-10,10.5,29.15,10885.42,2,2
2006-01-10,11.0,28.7,11022.21167,2,2
2006-01-10,11.5,28.3,11051.68833,2,2
2006-01-10,12.0,27.9,11197.19,2,2
2006-01-10,12.5,28.05,11395.61667,2,2
2006-01-10,13.0,28.2,11561.43333,2,2
2006-01-10,13.5,27.35,11612.72167,2,2
2006-01-10,14.0,26.5,11693.57,2,2
2006-01-10,14.5,27.0,11678.18167,2,2
2006-01-10,15.0,27.5,11870.86333,2,2
2006-01-10,15.5,26.65,12073.96667,2,2
2006-01-10,16.0,25.8,12174.29,2,2
2006-01-10,16.5,25.1,12064.125,2,2
2006-01-10,17.0,24.4,12005.8,2,2
2006-01-10,17.5,24.25,11645.93333,2,2
2006-01-10,18.0,24.1,11456.52,2,2
2006-01-10,18.5,23.6,11145.26667,2,2
2006-01-10,19.0,23.1,10928.77833,2,2
2006-01-10,19.5,22.55,10762.895,2,2
2006-01-10,20.0,22.0,10885.82833,2,2
2006-01-10,20.5,21.75,10599.50667,2,2
2006-01-10,21.0,21.5,10278.97833,2,2
2006-01-10,21.5,21.4,10154.92333,2,2
2006-01-10,22.0,21.3,9734.535,2,2
2006-01-10,22.5,21.4,9527.72833,2,2
2006-01-10,23.0,21.5,9182.89833,2,2
2006-01-10,23.5,21.5,8824.56667,2,2
2006-01-11,0.0,21.5,8546.38333,3,2
2006-01-11,0.5,21.45,8228.865,3,2
2006-01-11,1.0,21.4,7918.94833,3,2
2006-01-11,1.5,21.55,7492.29333,3,2
2006-01-11,2.0,21.7,7186.94167,3,2
2006-01-11,2.5,21.8,7013.01667,3,2
2006-01-11,3.0,21.9,6869.14,3,2
2006-01-11,3.5,21.8,6871.41333,3,2
2006-01-11,4.0,21.7,6850.93167,3,2
2006-01-11,4.5,21.7,7083.42,3,2
2006-01-11,5.0,21.7,7270.34,3,2
2006-01-11,5.5,21.8,7691.31,3,2
2006-01-11,6.0,21.9,8258.09833,3,2
2006-01-11,6.5,22.0,8816.51833,3,2
2006-01-11,7.0,22.1,9451.045,3,2
2006-01-11,7.5,22.55,10055.10667,3,2
2006-01-11,8.0,23.0,10679.74,3,2
2006-01-11,8.5,23.3,11269.90167,3,2
2006-01-11,9.0,23.6,11582.97,3,2
2006-01-11,9.5,23.85,11853.22,3,2
2006-01-11,10.0,24.1,11953.41333,3,2
2006-01-11,10.5,24.1,11953.21667,3,2
2006-01-11,11.0,24.1,12093.25,3,2
2006-01-11,11.5,23.85,12138.43667,3,2
2006-01-11,12.0,23.6,12221.795,3,2
2006-01-11,12.5,24.05,12173.45,3,2
2006-01-11,13.0,24.5,11920.73,3,2
2006-01-11,13.5,24.95,11687.80167,3,2
2006-01-11,14.0,25.4,11706.93833,3,2
2006-01-11,14.5,25.9,11687.32833,3,2
2006-01-11,15.0,26.4,11715.50833,3,2
2006-01-11,15.5,26.2,11654.835,3,2
2006-01-11,16.0,26.0,11478.11333,3,2
2006-01-11,16.5,25.4,11198.715,3,2
2006-01-11,17.0,24.8,10926.51167,3,2
2006-01-11,17.5,24.6,10502.005,3,2
2006-01-11,18.0,24.4,10190.83,3,2
2006-01-11,18.5,24.25,9916.47833,3,2
2006-01-11,19.0,24.1,9696.05167,3,2
2006-01-11,19.5,24.0,9596.94833,3,2
2006-01-11,20.0,23.9,9490.96,3,2
2006-01-11,20.5,23.85,9256.48833,3,2
2006-01-11,21.0,23.8,8957.9,3,2
2006-01-11,21.5,23.8,8986.30167,3,2
2006-01-11,22.0,23.8,8693.545,3,2
2006-01-11,22.5,23.85,8552.95833,3,2
2006-01-11,23.0,23.9,8352.73833,3,2
2006-01-11,23.5,23.9,8143.235,3,2
2006-01-12,0.0,23.9,7934.73167,4,2
2006-01-12,0.5,23.85,7683.26,4,2
2006-01-12,1.0,23.8,7504.84167,4,2
2006-01-12,1.5,23.8,7098.025,4,2
2006-01-12,2.0,23.8,6797.4,4,2
2006-01-12,2.5,23.75,6629.18167,4,2
2006-01-12,3.0,23.7,6575.35667,4,2
2006-01-12,3.5,23.7,6574.69333,4,2
2006-01-12,4.0,23.7,6589.035,4,2
2006-01-12,4.5,23.75,6755.74833,4,2
2006-01-12,5.0,23.8,6979.26167,4,2
2006-01-12,5.5,23.85,7469.35167,4,2
2006-01-12,6.0,23.9,7974.32,4,2
2006-01-12,6.5,23.9,8370.75333,4,2
2006-01-12,7.0,23.9,8852.995,4,2
2006-01-12,7.5,24.1,9200.17,4,2
2006-01-12,8.0,24.3,9555.24667,4,2
2006-01-12,8.5,24.05,9867.885,4,2
2006-01-12,9.0,23.8,10059.465,4,2
2006-01-12,9.5,23.65,10175.45833,4,2
2006-01-12,10.0,23.5,10279.77833,4,2
2006-01-12,10.5,23.95,10213.09833,4,2
2006-01-12,11.0,24.4,10294.375,4,2
2006-01-12,11.5,24.55,10258.73333,4,2
2006-01-12,12.0,24.7,10399.45167,4,2
2006-01-12,12.5,24.6,10481.04667,4,2
2006-01-12,13.0,24.5,10553.39667,4,2
2006-01-12,13.5,24.45,10640.575,4,2
2006-01-12,14.0,24.4,10684.825,4,2
2006-01-12,14.5,23.5,10699.23333,4,2
2006-01-12,15.0,22.6,10739.89667,4,2
2006-01-12,15.5,22.6,10858.03167,4,2
2006-01-12,16.0,22.6,10857.22167,4,2
2006-01-12,16.5,22.8,10757.78333,4,2
2006-01-12,17.0,23.0,10658.705,4,2
2006-01-12,17.5,23.1,10405.95833,4,2
2006-01-12,18.0,23.2,10196.33833,4,2
2006-01-12,18.5,23.15,9977.29833,4,2
2006-01-12,19.0,23.1,9794.11,4,2
2006-01-12,19.5,23.05,9751.15833,4,2
2006-01-12,20.0,23.0,9826.17833,4,2
2006-01-12,20.5,23.05,9582.45167,4,2
2006-01-12,21.0,23.1,9248.37167,4,2
2006-01-12,21.5,23.1,9248.655,4,2
2006-01-12,22.0,23.1,8966.40667,4,2
2006-01-12,22.5,23.15,8895.64833,4,2
2006-01-12,23.0,23.2,8615.16167,4,2
2006-01-12,23.5,22.75,8361.71833,4,2
2006-01-13,0.0,22.3,8104.87333,5,2
2006-01-13,0.5,21.95,7881.27,5,2
2006-01-13,1.0,21.6,7559.355,5,2
2006-01-13,1.5,21.35,7240.975,5,2
2006-01-13,2.0,21.1,6826.03833,5,2
2006-01-13,2.5,21.0,6722.24333,5,2
2006-01-13,3.0,20.9,6593.00667,5,2
2006-01-13,3.5,20.85,6581.405,5,2
2006-01-13,4.0,20.8,6617.17333,5,2
2006-01-13,4.5,20.75,6853.485,5,2
2006-01-13,5.0,20.7,7103.69833,5,2
2006-01-13,5.5,20.75,7571.07,5,2
2006-01-13,6.0,20.8,8042.76167,5,2
2006-01-13,6.5,21.0,8533.40667,5,2
2006-01-13,7.0,21.2,9018.78,5,2
2006-01-13,7.5,21.7,9435.81667,5,2
2006-01-13,8.0,22.2,9753.085,5,2
2006-01-13,8.5,23.3,9995.405,5,2
2006-01-13,9.0,24.4,10158.94667,5,2
2006-01-13,9.5,25.6,10234.66833,5,2
2006-01-13,10.0,26.8,10301.34,5,2
2006-01-13,10.5,27.25,10256.765,5,2
2006-01-13,11.0,27.7,10248.72167,5,2
2006-01-13,11.5,27.85,10108.365,5,2
2006-01-13,12.0,28.0,10101.09333,5,2
2006-01-13,12.5,27.35,10160.4,5,2
2006-01-13,13.0,26.7,10142.70833,5,2
2006-01-13,13.5,27.3,10081.565,5,2
2006-01-13,14.0,27.9,10055.03167,5,2
2006-01-13,14.5,28.0,10025.45,5,2
2006-01-13,15.0,28.1,9973.00667,5,2
2006-01-13,15.5,27.65,9977.00833,5,2
2006-01-13,16.0,27.2,9917.12833,5,2
2006-01-13,16.5,27.4,9817.52,5,2
2006-01-13,17.0,27.6,9681.22833,5,2
2006-01-13,17.5,27.55,9395.62,5,2
2006-01-13,18.0,27.5,9248.5,5,2
2006-01-13,18.5,26.6,9046.13167,5,2
2006-01-13,19.0,25.7,8951.65167,5,2
2006-01-13,19.5,25.15,8939.34667,5,2
2006-01-13,20.0,24.6,8894.27833,5,2
2006-01-13,20.5,24.0,8680.17167,5,2
2006-01-13,21.0,23.4,8458.415,5,2
2006-01-13,21.5,23.1,8583.37333,5,2
2006-01-13,22.0,22.8,8159.505,5,2
2006-01-13,22.5,22.5,8346.03333,5,2
2006-01-13,23.0,22.2,8319.69833,5,2
2006-01-13,23.5,22.0,8117.83333,5,2
2006-01-14,0.0,21.8,7871.83,5,2
2006-01-14,0.5,21.85,7628.16333,5,2
2006-01-14,1.0,21.9,7315.9,5,2
2006-01-14,1.5,21.85,6970.53833,5,2
2006-01-14,2.0,21.8,6673.77833,5,2
2006-01-14,2.5,21.8,6476.905,5,2
2006-01-14,3.0,21.8,6348.48333,5,2
2006-01-14,3.5,21.75,6256.08833,5,2
2006-01-14,4.0,21.7,6292.35333,5,2
2006-01-14,4.5,21.65,6357.12833,5,2
2006-01-14,5.0,21.6,6430.63833,5,2
2006-01-14,5.5,21.6,6561.9,5,2
2006-01-14,6.0,21.6,6742.74167,5,2
2006-01-14,6.5,21.75,7042.645,5,2
2006-01-14,7.0,21.9,7403.44833,5,2
2006-01-14,7.5,22.1,7870.49333,5,2
2006-01-14,8.0,22.3,8244.20333,5,2
2006-01-14,8.5,22.5,8753.43167,5,2
2006-01-14,9.0,22.7,8925.34333,5,2
2006-01-14,9.5,22.85,9171.755,5,2
2006-01-14,10.0,23.0,9260.625,5,2
2006-01-14,10.5,23.15,9353.99333,5,2
2006-01-14,11.0,23.3,9463.53333,5,2
2006-01-14,11.5,23.5,9474.88333,5,2
2006-01-14,12.0,23.7,9692.045,5,2
2006-01-14,12.5,23.95,9841.965,5,2
2006-01-14,13.0,24.2,9945.71667,5,2
2006-01-14,13.5,24.0,10133.40333,5,2
2006-01-14,14.0,23.8,10236.615,5,2
2006-01-14,14.5,23.55,10358.89333,5,2
2006-01-14,15.0,23.3,10466.14167,5,2
2006-01-14,15.5,23.3,10567.005,5,2
2006-01-14,16.0,23.3,10652.51833,5,2
2006-01-14,16.5,23.1,10531.83167,5,2
2006-01-14,17.0,22.9,10495.68667,5,2
2006-01-14,17.5,22.5,10341.88333,5,2
2006-01-14,18.0,22.1,10080.85667,5,2
2006-01-14,18.5,22.0,9793.295,5,2
2006-01-14,19.0,21.9,9547.13333,5,2
2006-01-14,19.5,21.7,9528.29,5,2
2006-01-14,20.0,21.5,9508.77333,5,2
2006-01-14,20.5,21.55,9210.94333,5,2
2006-01-14,21.0,21.6,8924.90167,5,2
2006-01-14,21.5,21.6,8844.21833,5,2
2006-01-14,22.0,21.6,8553.355,5,2
2006-01-14,22.5,21.45,8442.52667,5,2
2006-01-14,23.0,21.3,8106.87667,5,2
2006-01-14,23.5,21.15,7823.99333,5,2
2006-01-15,0.0,21.0,7550.03667,7,2
2006-01-15,0.5,20.65,7305.35,7,2
2006-01-15,1.0,20.3,7060.81167,7,2
2006-01-15,1.5,20.25,6753.265,7,2
2006-01-15,2.0,20.2,6505.17667,7,2
2006-01-15,2.5,20.2,6305.635,7,2
2006-01-15,3.0,20.2,6250.31167,7,2
2006-01-15,3.5,20.45,6132.56833,7,2
2006-01-15,4.0,20.7,6044.62167,7,2
2006-01-15,4.5,21.0,6119.405,7,2
2006-01-15,5.0,21.3,6260.285,7,2
2006-01-15,5.5,21.0,6340.07,7,2
2006-01-15,6.0,20.7,6358.21667,7,2
2006-01-15,6.5,21.0,6586.89333,7,2
2006-01-15,7.0,21.3,6799.04,7,2
2006-01-15,7.5,21.3,7198.61333,7,2
2006-01-15,8.0,21.3,7511.25167,7,2
2006-01-15,8.5,21.8,7818.16667,7,2
2006-01-15,9.0,22.3,7994.45333,7,2
2006-01-15,9.5,22.5,8201.11333,7,2
2006-01-15,10.0,22.7,8295.34833,7,2
2006-01-15,10.5,23.5,8337.40167,7,2
2006-01-15,11.0,24.3,8337.635,7,2
2006-01-15,11.5,24.45,8393.515,7,2
2006-01-15,12.0,24.6,8401.52833,7,2
2006-01-15,12.5,24.95,8389.80167,7,2
2006-01-15,13.0,25.3,8328.87667,7,2
2006-01-15,13.5,25.15,8360.94,7,2
2006-01-15,14.0,25.0,8288.55833,7,2
2006-01-15,14.5,25.05,8323.85667,7,2
2006-01-15,15.0,25.1,8347.81833,7,2
2006-01-15,15.5,24.85,8294.12833,7,2
2006-01-15,16.0,24.6,8332.12667,7,2
2006-01-15,16.5,24.3,8288.80167,7,2
2006-01-15,17.0,24.0,8390.64333,7,2
2006-01-15,17.5,23.8,8455.9,7,2
2006-01-15,18.0,23.6,8467.785,7,2
2006-01-15,18.5,23.4,8401.68833,7,2
