,id,cluster_label
1244,2009-06-01,3
1245,2009-06-02,3
1246,2009-06-03,0
1247,2009-06-04,0
1248,2009-06-05,0
1249,2009-06-06,0
1250,2009-06-07,0
1251,2009-06-08,0
1252,2009-06-09,0
1253,2009-06-10,3
1254,2009-06-11,3
1255,2009-06-12,3
1256,2009-06-13,3
1257,2009-06-14,0
1258,2009-06-15,3
1259,2009-06-16,0
1260,2009-06-17,0
1261,2009-06-18,3
1262,2009-06-19,3
1263,2009-06-20,3
1264,2009-06-21,0
1265,2009-06-22,3
1266,2009-06-23,3
1267,2009-06-24,0
1268,2009-06-25,3
1269,2009-06-26,3
1270,2009-06-27,0
1271,2009-06-28,3
1272,2009-06-29,3
1273,2009-06-30,0
1274,2009-07-01,0
1275,2009-07-02,0
1276,2009-07-03,3
1277,2009-07-04,0
1278,2009-07-05,3
1279,2009-07-06,0
1280,2009-07-07,0
1281,2009-07-08,3
1282,2009-07-09,3
1283,2009-07-10,3
1284,2009-07-11,3
1285,2009-07-12,2
1286,2009-07-13,0
1287,2009-07-14,3
1288,2009-07-15,0
1289,2009-07-16,3
1290,2009-07-17,3
1291,2009-07-18,0
1292,2009-07-19,3
1293,2009-07-20,3
1294,2009-07-21,0
1295,2009-07-22,2
1296,2009-07-23,3
1297,2009-07-24,3
1298,2009-07-25,0
1299,2009-07-26,0
1300,2009-07-27,0
1301,2009-07-28,3
1302,2009-07-29,0
1303,2009-07-30,3
1304,2009-07-31,0
1305,2009-08-01,0
1306,2009-08-02,3
1307,2009-08-03,0
1308,2009-08-04,3
1309,2009-08-05,3
1310,2009-08-06,0
1311,2009-08-07,0
1312,2009-08-08,3
1313,2009-08-09,3
1314,2009-08-10,3
1315,2009-08-11,0
1316,2009-08-12,3
1317,2009-08-13,0
1318,2009-08-14,3
1319,2009-08-15,3
1320,2009-08-16,1
1321,2009-08-17,3
1322,2009-08-18,3
1323,2009-08-19,3
1324,2009-08-20,3
1325,2009-08-21,0
1326,2009-08-22,3
1327,2009-08-23,2
1328,2009-08-24,1
1329,2009-08-25,0
1330,2009-08-26,3
1331,2009-08-27,3
1332,2009-08-28,3
1333,2009-08-29,1
1334,2009-08-30,3
1335,2009-08-31,0
1336,2009-09-01,3
1337,2009-09-02,0
1338,2009-09-03,3
1339,2009-09-04,5
1340,2009-09-05,3
1341,2009-09-06,0
1342,2009-09-07,0
1343,2009-09-08,0
1344,2009-09-09,0
1345,2009-09-10,3
1346,2009-09-11,3
1347,2009-09-12,0
1348,2009-09-13,1
1349,2009-09-14,3
1350,2009-09-15,4
1351,2009-09-16,4
1352,2009-09-17,2
1353,2009-09-18,4
1354,2009-09-19,4
1355,2009-09-20,3
1356,2009-09-21,5
1357,2009-09-22,1
1358,2009-09-23,5
1359,2009-09-24,4
1360,2009-09-25,1
1361,2009-09-26,0
1362,2009-09-27,0
1363,2009-09-28,3
1364,2009-09-29,3
1365,2009-09-30,5
1366,2009-10-01,5
1367,2009-10-02,1
1368,2009-10-03,3
1369,2009-10-04,5
1370,2009-10-05,0
1371,2009-10-06,5
1372,2009-10-07,0
1373,2009-10-08,5
1374,2009-10-09,4
1375,2009-10-10,0
1376,2009-10-11,3
1377,2009-10-12,5
1378,2009-10-13,5
1379,2009-10-14,5
1380,2009-10-15,4
1381,2009-10-16,4
1382,2009-10-17,3
1383,2009-10-18,3
1384,2009-10-19,4
1385,2009-10-20,5
1386,2009-10-21,4
1387,2009-10-22,4
1388,2009-10-23,5
1389,2009-10-24,2
1390,2009-10-25,3
1391,2009-10-26,0
1392,2009-10-27,4
1393,2009-10-28,4
1394,2009-10-29,4
1395,2009-10-30,5
1396,2009-10-31,4
1397,2009-11-01,5
1398,2009-11-02,4
1399,2009-11-03,1
1400,2009-11-04,5
1401,2009-11-05,5
1402,2009-11-06,5
1403,2009-11-07,5
1404,2009-11-08,5
1405,2009-11-09,4
1406,2009-11-10,4
1407,2009-11-11,4
1408,2009-11-12,2
1409,2009-11-13,4
1410,2009-11-14,5
1411,2009-11-15,4
1412,2009-11-16,5
1413,2009-11-17,4
1414,2009-11-18,4
1415,2009-11-19,4
1416,2009-11-20,5
1417,2009-11-21,4
1418,2009-11-22,2
1419,2009-11-23,4
1420,2009-11-24,4
1421,2009-11-25,4
1422,2009-11-26,4
1423,2009-11-27,4
1424,2009-11-28,5
1425,2009-11-29,2
1426,2009-11-30,4
1427,2009-12-01,4
1428,2009-12-02,4
1429,2009-12-03,5
1430,2009-12-04,4
1431,2009-12-05,4
1432,2009-12-06,5
1433,2009-12-07,5
1434,2009-12-08,4
1435,2009-12-09,4
1436,2009-12-10,5
1437,2009-12-11,4
1438,2009-12-12,5
1439,2009-12-13,2
1440,2009-12-14,4
1441,2009-12-15,5
1442,2009-12-16,4
1443,2009-12-17,1
1444,2009-12-18,4
1445,2009-12-19,4
1446,2009-12-20,4
1447,2009-12-21,4
1448,2009-12-22,4
1449,2009-12-23,2
1450,2009-12-24,2
1451,2009-12-25,4
1452,2009-12-26,3
1453,2009-12-27,4
1454,2009-12-28,5
1455,2009-12-29,4
1456,2009-12-30,4
1457,2009-12-31,4
1458,2010-01-01,2
1459,2010-01-02,1
1460,2010-01-03,4
1461,2010-01-04,4
1462,2010-01-05,5
1463,2010-01-06,5
1464,2010-01-07,4
1465,2010-01-08,4
1466,2010-01-09,2
1467,2010-01-10,5
1468,2010-01-11,4
1469,2010-01-12,2
1470,2010-01-13,4
1471,2010-01-14,4
1472,2010-01-15,5
1473,2010-01-16,5
1474,2010-01-17,5
1475,2010-01-18,4
1476,2010-01-19,4
1477,2010-01-20,4
1478,2010-01-21,4
1479,2010-01-22,2
1480,2010-01-23,4
1481,2010-01-24,4
1482,2010-01-25,5
1483,2010-01-26,2
1484,2010-01-27,5
1485,2010-01-28,4
1486,2010-01-29,4
1487,2010-01-30,5
1488,2010-01-31,5
1489,2010-02-01,5
1490,2010-02-02,4
1491,2010-02-03,5
1492,2010-02-04,5
1493,2010-02-05,4
1494,2010-02-06,4
1495,2010-02-07,4
1496,2010-02-08,5
1497,2010-02-09,5
1498,2010-02-10,4
1499,2010-02-11,5
1500,2010-02-12,4
1501,2010-02-13,5
1502,2010-02-14,4
1503,2010-02-15,5
1504,2010-02-16,4
1505,2010-02-17,4
1506,2010-02-18,4
1507,2010-02-19,4
1508,2010-02-20,4
1509,2010-02-21,5
1510,2010-02-22,2
1511,2010-02-23,5
1512,2010-02-24,5
1513,2010-02-25,4
1514,2010-02-26,4
1515,2010-02-27,2
1516,2010-02-28,1
1517,2010-03-01,4
1518,2010-03-02,4
1519,2010-03-03,4
1520,2010-03-04,2
1521,2010-03-05,4
1522,2010-03-06,5
1523,2010-03-07,4
1524,2010-03-08,4
1525,2010-03-09,1
1526,2010-03-10,4
1527,2010-03-11,5
1528,2010-03-12,5
1529,2010-03-13,4
1530,2010-03-14,4
1531,2010-03-15,4
1532,2010-03-16,4
1533,2010-03-17,4
1534,2010-03-18,4
1535,2010-03-19,4
1536,2010-03-20,5
1537,2010-03-21,5
1538,2010-03-22,4
1539,2010-03-23,5
1540,2010-03-24,4
1541,2010-03-25,4
1542,2010-03-26,5
1543,2010-03-27,4
1544,2010-03-28,5
1545,2010-03-29,1
1546,2010-03-30,5
1547,2010-03-31,4
1548,2010-04-01,4
1549,2010-04-02,5
1550,2010-04-03,4
1551,2010-04-04,3
1552,2010-04-05,5
1553,2010-04-06,4
1554,2010-04-07,5
1555,2010-04-08,5
1556,2010-04-09,4
1557,2010-04-10,5
1558,2010-04-11,5
1559,2010-04-12,5
1560,2010-04-13,4
1561,2010-04-14,4
1562,2010-04-15,4
1563,2010-04-16,4
1564,2010-04-17,4
1565,2010-04-18,4
1566,2010-04-19,4
1567,2010-04-20,4
1568,2010-04-21,4
1569,2010-04-22,4
1570,2010-04-23,5
1571,2010-04-24,1
1572,2010-04-25,0
1573,2010-04-26,3
1574,2010-04-27,3
1575,2010-04-28,3
1576,2010-04-29,3
1577,2010-04-30,3
1578,2010-05-01,3
1579,2010-05-02,3
1580,2010-05-03,4
1581,2010-05-04,2
1582,2010-05-05,0
1583,2010-05-06,3
1584,2010-05-07,3
1585,2010-05-08,3
1586,2010-05-09,3
1587,2010-05-10,0
1588,2010-05-11,0
1589,2010-05-12,3
1590,2010-05-13,3
1591,2010-05-14,3
1592,2010-05-15,3
1593,2010-05-16,3
1594,2010-05-17,0
1595,2010-05-18,3
1596,2010-05-19,3
1597,2010-05-20,0
1598,2010-05-21,3
1599,2010-05-22,3
1600,2010-05-23,3
1601,2010-05-24,0
1602,2010-05-25,3
1603,2010-05-26,0
1604,2010-05-27,3
1605,2010-05-28,1
1606,2010-05-29,3
1607,2010-05-30,0
1608,2010-05-31,0
1609,2010-06-01,3
1610,2010-06-02,3
1611,2010-06-03,2
1612,2010-06-04,0
1613,2010-06-05,0
1614,2010-06-06,3
1615,2010-06-07,3
1616,2010-06-08,0
1617,2010-06-09,0
1618,2010-06-10,3
1619,2010-06-11,0
1620,2010-06-12,3
1621,2010-06-13,3
1622,2010-06-14,3
1623,2010-06-15,3
1624,2010-06-16,3
1625,2010-06-17,0
1626,2010-06-18,3
1627,2010-06-19,0
1628,2010-06-20,3
1629,2010-06-21,3
1630,2010-06-22,0
1631,2010-06-23,3
1632,2010-06-24,3
1633,2010-06-25,1
1634,2010-06-26,0
1635,2010-06-27,3
1636,2010-06-28,3
1637,2010-06-29,3
1638,2010-06-30,0
1639,2010-07-01,3
1640,2010-07-02,0
1641,2010-07-03,3
1642,2010-07-04,3
1643,2010-07-05,0
1644,2010-07-06,0
1645,2010-07-07,3
1646,2010-07-08,3
1647,2010-07-09,3
1648,2010-07-10,0
1649,2010-07-11,3
1650,2010-07-12,3
1651,2010-07-13,1
1652,2010-07-14,0
1653,2010-07-15,0
1654,2010-07-16,3
1655,2010-07-17,3
1656,2010-07-18,0
1657,2010-07-19,0
1658,2010-07-20,0
1659,2010-07-21,3
1660,2010-07-22,3
1661,2010-07-23,3
1662,2010-07-24,0
1663,2010-07-25,3
1664,2010-07-26,3
1665,2010-07-27,3
1666,2010-07-28,3
1667,2010-07-29,3
1668,2010-07-30,0
1669,2010-07-31,0
1670,2010-08-01,0
1671,2010-08-02,0
1672,2010-08-03,0
1673,2010-08-04,0
1674,2010-08-05,0
1675,2010-08-06,3
1676,2010-08-07,3
1677,2010-08-08,3
1678,2010-08-09,3
1679,2010-08-10,0
1680,2010-08-11,3
1681,2010-08-12,0
1682,2010-08-13,3
1683,2010-08-14,0
1684,2010-08-15,0
1685,2010-08-16,3
1686,2010-08-17,3
1687,2010-08-18,0
1688,2010-08-19,0
1689,2010-08-20,0
1690,2010-08-21,3
1691,2010-08-22,0
1692,2010-08-23,0
1693,2010-08-24,0
1694,2010-08-25,0
1695,2010-08-26,0
1696,2010-08-27,0
1697,2010-08-28,3
1698,2010-08-29,3
1699,2010-08-30,3
1700,2010-08-31,3
1701,2010-09-01,1
1702,2010-09-02,3
1703,2010-09-03,3
1704,2010-09-04,2
1705,2010-09-05,0
1706,2010-09-06,0
1707,2010-09-07,3
1708,2010-09-08,0
1709,2010-09-09,0
1710,2010-09-10,0
1711,2010-09-11,3
1712,2010-09-12,3
1713,2010-09-13,5
1714,2010-09-14,0
1715,2010-09-15,0
1716,2010-09-16,0
1717,2010-09-17,0
1718,2010-09-18,3
1719,2010-09-19,3
1720,2010-09-20,0
1721,2010-09-21,3
1722,2010-09-22,0
1723,2010-09-23,3
1724,2010-09-24,4
1725,2010-09-25,5
1726,2010-09-26,3
1727,2010-09-27,5
1728,2010-09-28,2
1729,2010-09-29,3
1730,2010-09-30,3
1731,2010-10-01,2
1732,2010-10-02,3
1733,2010-10-03,5
1734,2010-10-04,5
1735,2010-10-05,5
1736,2010-10-06,2
1737,2010-10-07,4
1738,2010-10-08,4
1739,2010-10-09,4
1740,2010-10-10,5
1741,2010-10-11,4
1742,2010-10-12,4
1743,2010-10-13,5
1744,2010-10-14,4
1745,2010-10-15,1
1746,2010-10-16,3
1747,2010-10-17,0
1748,2010-10-18,3
1749,2010-10-19,4
1750,2010-10-20,4
1751,2010-10-21,4
1752,2010-10-22,5
1753,2010-10-23,1
1754,2010-10-24,5
1755,2010-10-25,4
1756,2010-10-26,5
1757,2010-10-27,5
1758,2010-10-28,4
1759,2010-10-29,4
1760,2010-10-30,5
1761,2010-10-31,1
1762,2010-11-01,4
1763,2010-11-02,4
1764,2010-11-03,5
1765,2010-11-04,5
1766,2010-11-05,4
1767,2010-11-06,4
1768,2010-11-07,5
1769,2010-11-08,4
1770,2010-11-09,4
1771,2010-11-10,4
1772,2010-11-11,5
1773,2010-11-12,5
1774,2010-11-13,5
1775,2010-11-14,1
1776,2010-11-15,5
1777,2010-11-16,4
1778,2010-11-17,4
1779,2010-11-18,1
1780,2010-11-19,4
1781,2010-11-20,4
1782,2010-11-21,4
1783,2010-11-22,5
1784,2010-11-23,5
1785,2010-11-24,4
1786,2010-11-25,5
1787,2010-11-26,5
1788,2010-11-27,5
1789,2010-11-28,5
1790,2010-11-29,4
1791,2010-11-30,1
1792,2010-12-01,4
1793,2010-12-02,5
1794,2010-12-03,4
1795,2010-12-04,4
1796,2010-12-05,5
1797,2010-12-06,5
1798,2010-12-07,5
1799,2010-12-08,5
1800,2010-12-09,2
1801,2010-12-10,4
1802,2010-12-11,5
1803,2010-12-12,5
1804,2010-12-13,5
1805,2010-12-14,4
1806,2010-12-15,2
1807,2010-12-16,4
1808,2010-12-17,4
1809,2010-12-18,5
1810,2010-12-19,4
1811,2010-12-20,4
1812,2010-12-21,4
1813,2010-12-22,5
1814,2010-12-23,5
1815,2010-12-24,4
1816,2010-12-25,0
1817,2010-12-26,1
1818,2010-12-27,4
1819,2010-12-28,4
1820,2010-12-29,5
