,date,PSF
155,2008-01-10,0.2527358408758642
156,2008-01-10,0.3145355005076466
157,2008-01-10,0.36604738718679464
158,2008-01-10,0.4173731555791559
159,2008-01-10,0.46138600228583415
160,2008-01-10,0.4914814888460184
161,2008-01-10,0.5359985636620749
162,2008-01-10,0.5597235878479316
163,2008-01-10,0.5893720109528602
164,2008-01-10,0.6010969764545414
165,2008-01-10,0.61176591110316
166,2008-01-10,0.6332117490277229
167,2008-01-10,0.645021986624566
168,2008-01-10,0.6562384508972982
169,2008-01-10,0.6749788338143917
170,2008-01-10,0.6837406279092824
171,2008-01-10,0.7016108139552109
172,2008-01-10,0.7048961785776552
173,2008-01-10,0.7072581687802467
174,2008-01-10,0.7153466143788765
175,2008-01-10,0.7134617891950469
176,2008-01-10,0.6992864272048442
177,2008-01-10,0.6711572405447258
178,2008-01-10,0.6432846313551259
179,2008-01-10,0.5988527340558514
180,2008-01-10,0.5645319868638607
181,2008-01-10,0.5209411346442886
182,2008-01-10,0.5075744366034284
183,2008-01-10,0.5069478075478105
184,2008-01-10,0.48254525632450185
185,2008-01-10,0.4458070629538766
186,2008-01-10,0.3946191738863396
187,2008-01-10,0.3882536500987375
188,2008-01-10,0.3555921079469768
189,2008-01-10,0.3450839371726079
190,2008-01-10,0.3252218130789365
191,2008-01-10,0.3004617436151048
192,2008-01-11,0.2609916030351684
193,2008-01-11,0.2399687093697548
194,2008-01-11,0.2215273496745023
195,2008-01-11,0.1845973410940782
196,2008-01-11,0.15793279009639025
197,2008-01-11,0.14071240309989191
198,2008-01-11,0.13386743529642353
199,2008-01-11,0.13567638924814748
200,2008-01-11,0.13802945375857906
201,2008-01-11,0.16383738671960024
202,2008-01-11,0.1893687064070586
203,2008-01-11,0.2504962516195124
204,2008-01-11,0.30336243232802984
205,2008-01-11,0.3509402002554757
206,2008-01-11,0.4035075474686609
207,2008-01-11,0.44246785759458696
208,2008-01-11,0.4799570750895361
209,2008-01-11,0.519842942914541
210,2008-01-11,0.5428001353724281
211,2008-01-11,0.5654228850052245
212,2008-01-11,0.579639268943309
213,2008-01-11,0.5873585170110042
214,2008-01-11,0.6018287242516059
215,2008-01-11,0.612704098434443
216,2008-01-11,0.6241224436774354
217,2008-01-11,0.6376998538023357
218,2008-01-11,0.6475152094569263
219,2008-01-11,0.6526144654783215
220,2008-01-11,0.65663461637072
221,2008-01-11,0.6601647828856434
222,2008-01-11,0.6667656131242885
223,2008-01-11,0.6707894673869816
224,2008-01-11,0.6675757965949505
225,2008-01-11,0.6487552687564311
226,2008-01-11,0.6297045622103536
227,2008-01-11,0.5837437427285749
228,2008-01-11,0.5487919036348865
229,2008-01-11,0.5134930872320327
230,2008-01-11,0.4902276604157575
231,2008-01-11,0.48901295495904074
232,2008-01-11,0.482269117652086
233,2008-01-11,0.4486581834797779
234,2008-01-11,0.41114731551233574
235,2008-01-11,0.4089352639477472
236,2008-01-11,0.3847066759801682
237,2008-01-11,0.37593282200234973
238,2008-01-11,0.35846060582580036
239,2008-01-11,0.33129125696945805
240,2008-01-12,0.2335946708691374
241,2008-01-12,0.21270513044029848
242,2008-01-12,0.19476822029697616
243,2008-01-12,0.16782952493925532
244,2008-01-12,0.14171924502903266
245,2008-01-12,0.1081907661114651
246,2008-01-12,0.09300498568599909
247,2008-01-12,0.08016448281769133
248,2008-01-12,0.07343124930443116
249,2008-01-12,0.07240310482968877
250,2008-01-12,0.07369896803212779
251,2008-01-12,0.0809869474239167
252,2008-01-12,0.08542225562219093
253,2008-01-12,0.10339930156335413
254,2008-01-12,0.1272584386514871
255,2008-01-12,0.1627957266525293
256,2008-01-12,0.2011663781836166
257,2008-01-12,0.24317342256366667
258,2008-01-12,0.26690620179683733
259,2008-01-12,0.297663293750952
260,2008-01-12,0.30388223358428895
261,2008-01-12,0.3148640874496769
262,2008-01-12,0.31507521146244377
263,2008-01-12,0.31519257981332743
264,2008-01-12,0.3129306751870773
265,2008-01-12,0.3121311270362364
266,2008-01-12,0.3042509247980334
267,2008-01-12,0.2998210607440091
268,2008-01-12,0.2928020660628085
269,2008-01-12,0.2912601980372517
270,2008-01-12,0.2900696753986442
271,2008-01-12,0.2909563317566473
272,2008-01-12,0.2967140914569135
273,2008-01-12,0.2976705105751164
274,2008-01-12,0.31584253687322356
275,2008-01-12,0.319205830282326
276,2008-01-12,0.34867541535671814
277,2008-01-12,0.3746788988037924
278,2008-01-12,0.3760107826949673
279,2008-01-12,0.37009741839006344
280,2008-01-12,0.3486239480054409
281,2008-01-12,0.32708894469899574
282,2008-01-12,0.3054415108687272
283,2008-01-12,0.2880343410678697
284,2008-01-12,0.26490707845105693
285,2008-01-12,0.26037959735438837
286,2008-01-12,0.24468199178269615
287,2008-01-12,0.2379046342266623
288,2008-01-13,0.32005095837525743
289,2008-01-13,0.28824869328003533
290,2008-01-13,0.2589031870635008
291,2008-01-13,0.21624264026372564
292,2008-01-13,0.18013421013948616
293,2008-01-13,0.15922327220683274
294,2008-01-13,0.15067931206193408
295,2008-01-13,0.14258545384518095
296,2008-01-13,0.14403831449932147
297,2008-01-13,0.15526921223046597
298,2008-01-13,0.16645225102241512
299,2008-01-13,0.190462625017235
300,2008-01-13,0.20645206870264676
301,2008-01-13,0.24435520904670704
302,2008-01-13,0.29015735335508264
303,2008-01-13,0.33712292568532287
304,2008-01-13,0.3865885578392372
305,2008-01-13,0.4372483844759276
306,2008-01-13,0.45000621026710985
307,2008-01-13,0.4759457553109179
308,2008-01-13,0.494960567652599
309,2008-01-13,0.5118171697362859
310,2008-01-13,0.5322176123175235
311,2008-01-13,0.5333685058553133
312,2008-01-13,0.5425551431836906
313,2008-01-13,0.5510136409371693
314,2008-01-13,0.5611039006174943
315,2008-01-13,0.559143963107595
316,2008-01-13,0.5617693677720184
317,2008-01-13,0.5486389259542446
318,2008-01-13,0.5398966930612514
319,2008-01-13,0.5218071535440114
320,2008-01-13,0.5152960588163573
321,2008-01-13,0.5010773958811685
322,2008-01-13,0.48481447254321264
323,2008-01-13,0.47620670047938707
324,2008-01-13,0.4617806488076859
325,2008-01-13,0.4353157949312827
326,2008-01-13,0.4276993866079293
327,2008-01-13,0.4245270226384177
328,2008-01-13,0.40468607384634314
329,2008-01-13,0.37843202720210956
330,2008-01-13,0.3525904790337965
331,2008-01-13,0.3396195670133403
332,2008-01-13,0.3224450448335706
333,2008-01-13,0.3160558764510091
334,2008-01-13,0.29037955557277473
335,2008-01-13,0.2639431891601782
336,2008-01-14,0.2577338338770641
337,2008-01-14,0.23882381734294017
338,2008-01-14,0.21776797279789067
339,2008-01-14,0.18673984541562647
340,2008-01-14,0.15959888898891167
341,2008-01-14,0.1345085741568566
342,2008-01-14,0.11925011879272415
343,2008-01-14,0.11480216208455311
344,2008-01-14,0.11675735175978466
345,2008-01-14,0.13703161379203474
346,2008-01-14,0.17125668070908723
347,2008-01-14,0.23597529863408312
348,2008-01-14,0.29716431979343183
349,2008-01-14,0.3464538994210208
350,2008-01-14,0.39755767469367437
351,2008-01-14,0.4212853393255764
352,2008-01-14,0.44574258659334376
353,2008-01-14,0.48236793109224363
354,2008-01-14,0.5000424271774963
355,2008-01-14,0.5149231007123005
356,2008-01-14,0.522201268033989
357,2008-01-14,0.5308646097958133
358,2008-01-14,0.538164579371202
359,2008-01-14,0.5382784152765735
360,2008-01-14,0.5396223018098656
361,2008-01-14,0.5498592147259677
362,2008-01-14,0.5515099306159332
363,2008-01-14,0.5579490470943357
364,2008-01-14,0.5591660696074087
365,2008-01-14,0.5579349551436394
366,2008-01-14,0.5627850406630059
367,2008-01-14,0.5644649274880097
368,2008-01-14,0.5589857245900369
369,2008-01-14,0.5477896955145919
370,2008-01-14,0.5334664268402047
371,2008-01-14,0.50142820942616
372,2008-01-14,0.48195493875765044
373,2008-01-14,0.4669963994124746
374,2008-01-14,0.46852644217785516
375,2008-01-14,0.4574739520886439
376,2008-01-14,0.432625856817449
377,2008-01-14,0.4001872574434896
378,2008-01-14,0.3658429989778698
379,2008-01-14,0.35697595316205155
380,2008-01-14,0.32976161302857065
381,2008-01-14,0.3303106236589527
382,2008-01-14,0.3142703581102101
383,2008-01-14,0.30327567842895065
384,2008-01-15,0.2776811734328193
385,2008-01-15,0.25404066186633917
386,2008-01-15,0.22510129173555893
387,2008-01-15,0.183473890669672
388,2008-01-15,0.153404802872448
389,2008-01-15,0.1331636052138896
390,2008-01-15,0.11934025312820845
391,2008-01-15,0.11668522150142618
392,2008-01-15,0.12594905985671956
393,2008-01-15,0.15104822471823054
394,2008-01-15,0.18337475429562478
395,2008-01-15,0.25570622872698645
396,2008-01-15,0.32081062388685244
397,2008-01-15,0.3676907338256727
398,2008-01-15,0.41451871170572685
399,2008-01-15,0.43879439913671603
400,2008-01-15,0.4568282929514039
401,2008-01-15,0.47889819605984196
402,2008-01-15,0.48884867744100535
403,2008-01-15,0.494777963009598
404,2008-01-15,0.49676486846198464
405,2008-01-15,0.4936603998044621
406,2008-01-15,0.49537088227954407
407,2008-01-15,0.48983643238956265
408,2008-01-15,0.4862639147016965
409,2008-01-15,0.4858238785340123
410,2008-01-15,0.48378332150154
411,2008-01-15,0.4873780594111756
412,2008-01-15,0.4858517962485429
413,2008-01-15,0.48126436480362456
414,2008-01-15,0.48620940849769656
415,2008-01-15,0.4861392347583522
416,2008-01-15,0.49270407564447194
417,2008-01-15,0.4836856095006832
418,2008-01-15,0.47976487985697014
419,2008-01-15,0.4590811767373649
420,2008-01-15,0.44531014700670823
421,2008-01-15,0.4231061630918699
422,2008-01-15,0.4145089313896526
423,2008-01-15,0.42307473173355337
424,2008-01-15,0.4143570932075631
425,2008-01-15,0.3859070425568524
426,2008-01-15,0.3561572992289014
427,2008-01-15,0.3543991481108824
428,2008-01-15,0.3306490543871265
429,2008-01-15,0.32731906016438417
430,2008-01-15,0.3103764259400008
431,2008-01-15,0.2953373240471799
432,2008-01-16,0.20321845668595084
433,2008-01-16,0.17903687303365287
434,2008-01-16,0.1563249576391414
435,2008-01-16,0.1201461634792994
436,2008-01-16,0.09027648792872217
437,2008-01-16,0.0703027875553085
438,2008-01-16,0.057121353177320894
439,2008-01-16,0.05241864265211457
440,2008-01-16,0.05550155598527323
441,2008-01-16,0.0683730467570442
442,2008-01-16,0.08172512104323379
443,2008-01-16,0.12102186811671664
444,2008-01-16,0.1620176075316297
445,2008-01-16,0.19736485262295478
446,2008-01-16,0.2410045135537656
447,2008-01-16,0.2773502442515148
448,2008-01-16,0.30653422654826523
449,2008-01-16,0.33406109307538134
450,2008-01-16,0.3495608372579564
451,2008-01-16,0.35879219990451006
452,2008-01-16,0.36589013638658185
453,2008-01-16,0.3631926584387275
454,2008-01-16,0.3630960859364229
455,2008-01-16,0.35503584292696155
456,2008-01-16,0.3452560966021294
457,2008-01-16,0.33371610988868233
458,2008-01-16,0.32506760075161323
459,2008-01-16,0.3186744441241187
460,2008-01-16,0.31687147253979414
461,2008-01-16,0.31352561991570005
462,2008-01-16,0.31157137989856193
463,2008-01-16,0.3119169328345368
464,2008-01-16,0.3009367247848913
465,2008-01-16,0.30059174159819235
466,2008-01-16,0.2972490225951169
467,2008-01-16,0.27777926545644327
468,2008-01-16,0.2713963643159192
469,2008-01-16,0.2574457684151513
470,2008-01-16,0.25134318391848487
471,2008-01-16,0.25870263531830184
472,2008-01-16,0.27567575112895826
473,2008-01-16,0.26583988450042684
474,2008-01-16,0.2447027561051484
475,2008-01-16,0.2565760461451334
476,2008-01-16,0.24318864740382357
477,2008-01-16,0.2501615239197839
478,2008-01-16,0.23825917666671612
479,2008-01-16,0.2232949968037066
480,2008-01-17,0.19698950993911346
481,2008-01-17,0.17532406117935176
482,2008-01-17,0.1527605247748962
483,2008-01-17,0.11565796355655736
484,2008-01-17,0.08171018547292372
485,2008-01-17,0.060741458685119695
486,2008-01-17,0.04970362456583082
487,2008-01-17,0.0437223966649808
488,2008-01-17,0.044642785924197646
489,2008-01-17,0.05708366833234232
490,2008-01-17,0.06590761955008377
491,2008-01-17,0.09205862296809104
492,2008-01-17,0.1199563148812163
493,2008-01-17,0.14800800188440513
